x, true, terminal, branch, dgm, bsde
-2.424864664143319803e+00,9.218310735279664492e-01,8.769796072321274227e-01,9.170510172843933105e-01,9.242335557937622070e-01,8.190746307373046875e-01
-2.398693725063082205e+00,9.146621694985356266e-01,8.682553730206326037e-01,9.102908372879028320e-01,9.163478612899780273e-01,8.124271631240844727e-01
-2.372522785982844606e+00,9.072092720734975524e-01,8.592789284520627735e-01,9.031890630722045898e-01,9.086357951164245605e-01,8.054283261299133301e-01
-2.346351846902607008e+00,8.994774855854936746e-01,8.500564213044431439e-01,8.955551981925964355e-01,9.002550840377807617e-01,7.986441254615783691e-01
-2.320180907822369409e+00,8.914721053724163902e-01,8.405941678788820814e-01,8.876274824142456055e-01,8.922660946846008301e-01,7.915677428245544434e-01
-2.294009968742131811e+00,8.831986141507447430e-01,8.308986486736698041e-01,8.795051574707031250e-01,8.840069770812988281e-01,7.844725847244262695e-01
-2.267839029661893768e+00,8.746626782605460004e-01,8.209765039459208102e-01,8.707215189933776855e-01,8.748688697814941406e-01,7.770655751228332520e-01
-2.241668090581656614e+00,8.658701437847201587e-01,8.108345291638030528e-01,8.619589805603027344e-01,8.662396669387817383e-01,7.699531316757202148e-01
-2.215497151501418571e+00,8.568270325451385894e-01,8.004796703524618140e-01,8.529370427131652832e-01,8.565443754196166992e-01,7.624098062515258789e-01
-2.189326212421180973e+00,8.475395379784272931e-01,7.899190193368366142e-01,8.438366055488586426e-01,8.474933505058288574e-01,7.548531293869018555e-01
-2.163155273340943374e+00,8.380140208942108426e-01,7.791598088846173331e-01,8.343723416328430176e-01,8.382115364074707031e-01,7.473033070564270020e-01
-2.136984334260705776e+00,8.282570051187276849e-01,7.682094077526739895e-01,8.247917890548706055e-01,8.279056549072265625e-01,7.395499348640441895e-01
-2.110813395180468177e+00,8.182751730268001955e-01,7.570753156403512429e-01,8.150107264518737793e-01,8.182682991027832031e-01,7.316659688949584961e-01
-2.084642456100230135e+00,8.080753609652151503e-01,7.457651580530806346e-01,8.051122426986694336e-01,8.075237274169921875e-01,7.239359021186828613e-01
-2.058471517019992980e+00,7.976645545706552154e-01,7.342866810798346355e-01,7.954187989234924316e-01,7.973240613937377930e-01,7.160609960556030273e-01
-2.032300577939754938e+00,7.870498839853811157e-01,7.226477460879899839e-01,7.853225469589233398e-01,7.870401144027709961e-01,7.083519697189331055e-01
-2.006129638859517339e+00,7.762386189739500786e-01,7.108563243392457265e-01,7.745558619499206543e-01,7.758147716522216797e-01,7.003999948501586914e-01
-1.979958699779279740e+00,7.652381639443044392e-01,6.989204915302719145e-01,7.640326023101806641e-01,7.645732760429382324e-01,6.923569440841674805e-01
-1.953787760699042142e+00,7.540560528766500070e-01,6.868484222618356227e-01,7.530351877212524414e-01,7.538346052169799805e-01,6.842592954635620117e-01
-1.927616821618804543e+00,7.426999441635915300e-01,6.746483844401882646e-01,7.417479753494262695e-01,7.424780726432800293e-01,6.763490438461303711e-01
-1.901445882538566945e+00,7.311776153650594301e-01,6.623287336145516901e-01,7.302098870277404785e-01,7.309038043022155762e-01,6.682385802268981934e-01
-1.875274943458329124e+00,7.194969578816237110e-01,6.498979072545770785e-01,7.185438871383666992e-01,7.191357612609863281e-01,6.602748632431030273e-01
-1.849104004378091526e+00,7.076659715498399006e-01,6.373644189716995978e-01,7.064477205276489258e-01,7.071851491928100586e-01,6.523656845092773438e-01
-1.822933065297853927e+00,6.956927591633286223e-01,6.247368526883466666e-01,6.945510506629943848e-01,6.955825090408325195e-01,6.443804502487182617e-01
-1.796762126217616107e+00,6.835855209233430152e-01,6.120238567589875167e-01,6.821872591972351074e-01,6.833953261375427246e-01,6.362920999526977539e-01
-1.770591187137378508e+00,6.713525488226234073e-01,5.992341380470594947e-01,6.700558066368103027e-01,6.711280941963195801e-01,6.278778314590454102e-01
-1.744420248057140910e+00,6.590022209663862762e-01,5.863764559618190875e-01,6.577137112617492676e-01,6.586576104164123535e-01,6.194286942481994629e-01
-1.718249308976903311e+00,6.465429958343356098e-01,5.734596164592075107e-01,6.453319787979125977e-01,6.461719274520874023e-01,6.107842922210693359e-01
-1.692078369896665713e+00,6.339834064876285202e-01,5.604924660108360213e-01,6.330164670944213867e-01,6.338528394699096680e-01,6.019983887672424316e-01
-1.665907430816427892e+00,6.213320547247610515e-01,5.474838855452246467e-01,6.205379962921142578e-01,6.212853193283081055e-01,5.931464433670043945e-01
-1.639736491736190294e+00,6.085976051903776440e-01,5.344427843654402377e-01,6.078934669494628906e-01,6.083186864852905273e-01,5.843716859817504883e-01
-1.613565552655952695e+00,5.957887794410382520e-01,5.213780940473028425e-01,5.952100157737731934e-01,5.954812765121459961e-01,5.750472545623779297e-01
-1.587394613575714875e+00,5.829143499720069732e-01,5.082987623223366169e-01,5.827846527099609375e-01,5.825475454330444336e-01,5.660417675971984863e-01
-1.561223674495477276e+00,5.699831342091558062e-01,4.952137469496576405e-01,5.706754922866821289e-01,5.700320005416870117e-01,5.567489862442016602e-01
-1.535052735415239678e+00,5.570039884700946908e-01,4.821320095809925599e-01,5.581319928169250488e-01,5.569767355918884277e-01,5.474439263343811035e-01
-1.508881796335002079e+00,5.439858018986654109e-01,4.690625096230319202e-01,5.448884963989257812e-01,5.438602566719055176e-01,5.389404892921447754e-01
-1.482710857254764480e+00,5.309374903769548126e-01,4.560141981013212109e-01,5.312547683715820312e-01,5.307436585426330566e-01,5.304716229438781738e-01
-1.456539918174526660e+00,5.178679904189940064e-01,4.429960115298919865e-01,5.172232389450073242e-01,5.176132917404174805e-01,5.216022729873657227e-01
-1.430368979094289061e+00,5.047862530503288703e-01,4.300168657908308711e-01,5.030267834663391113e-01,5.048764944076538086e-01,5.122743844985961914e-01
-1.404198040014051463e+00,4.917012376776498384e-01,4.170856500279798706e-01,4.890994429588317871e-01,4.917644858360290527e-01,5.031171441078186035e-01
-1.378027100933813642e+00,4.786219059526836683e-01,4.042112205589484808e-01,4.759833812713623047e-01,4.785867631435394287e-01,4.941688477993011475e-01
-1.351856161853576044e+00,4.655572156345462176e-01,3.914023948096091443e-01,4.632254242897033691e-01,4.653901159763336182e-01,4.856501519680023193e-01
-1.325685222773338445e+00,4.525161144547619196e-01,3.786679452752258479e-01,4.500650763511657715e-01,4.528484344482421875e-01,4.772666990756988525e-01
-1.299514283693100847e+00,4.395075339891507116e-01,3.660165935123586012e-01,4.368856549263000488e-01,4.396976530551910400e-01,4.689163267612457275e-01
-1.273343344612863248e+00,4.265403835407792776e-01,3.534570041656515671e-01,4.242744445800781250e-01,4.266081452369689941e-01,4.602835774421691895e-01
-1.247172405532625428e+00,4.136235440381675899e-01,3.409977790336009562e-01,4.124333262443542480e-01,4.136476516723632812e-01,4.515732824802398682e-01
-1.221001466452387829e+00,4.007658619529273492e-01,3.286474511773639362e-01,4.007542729377746582e-01,4.007001817226409912e-01,4.430062174797058105e-01
-1.194830527372150231e+00,3.879761432409994382e-01,3.164144790766445503e-01,3.888454139232635498e-01,3.882219791412353516e-01,4.342092871665954590e-01
-1.168659588291912410e+00,3.752631473116402883e-01,3.043072408366590542e-01,3.768133521080017090e-01,3.754142224788665771e-01,4.255565702915191650e-01
-1.142488649211674812e+00,3.626355810282873016e-01,2.923340284501478870e-01,3.645379841327667236e-01,3.627230823040008545e-01,4.172898828983306885e-01
-1.116317710131437213e+00,3.501020927454101539e-01,2.805030421183642986e-01,3.520396649837493896e-01,3.500853180885314941e-01,4.091628491878509521e-01
-1.090146771051199615e+00,3.376712663854355423e-01,2.688223846349288015e-01,3.392589986324310303e-01,3.376011252403259277e-01,4.011515080928802490e-01
-1.063975831970962016e+00,3.253516155597990234e-01,2.573000558363967571e-01,3.265107572078704834e-01,3.256290555000305176e-01,3.932155966758728027e-01
-1.037804892890724195e+00,3.131515777381518872e-01,2.459439471233382801e-01,3.137222826480865479e-01,3.133809566497802734e-01,3.853734135627746582e-01
-1.011633953810486597e+00,3.010795084697157620e-01,2.347618360556842088e-01,3.010726273059844971e-01,3.011199831962585449e-01,3.772402703762054443e-01
-9.854630147302489984e-01,2.891436756607420611e-01,2.237613810260387637e-01,2.888201177120208740e-01,2.891216874122619629e-01,3.693997561931610107e-01
-9.592920756500111779e-01,2.773522539119978036e-01,2.129501160146076988e-01,2.766783833503723145e-01,2.774203121662139893e-01,3.613935708999633789e-01
-9.331211365697735793e-01,2.657133189201534851e-01,2.023354454293339599e-01,2.648918032646179199e-01,2.658078074455261230e-01,3.535600304603576660e-01
-9.069501974895359808e-01,2.542348419469073750e-01,1.919246390347740250e-01,2.536265254020690918e-01,2.541615366935729980e-01,3.455880284309387207e-01
-8.807792584092983823e-01,2.429246843596372940e-01,1.817248269731893962e-01,2.424159348011016846e-01,2.429460585117340088e-01,3.379326164722442627e-01
-8.546083193290607838e-01,2.317905922473146585e-01,1.717429948812621288e-01,2.316663563251495361e-01,2.316872775554656982e-01,3.304333090782165527e-01
-8.284373802488229632e-01,2.208401911153715091e-01,1.619859791057793041e-01,2.214505672454833984e-01,2.207421958446502686e-01,3.229653835296630859e-01
-8.022664411685853647e-01,2.100809806631523391e-01,1.524604620215629369e-01,2.112072408199310303e-01,2.099587917327880859e-01,3.156724870204925537e-01
-7.760955020883475441e-01,1.995203296475273336e-01,1.431729674548518627e-01,2.014129161834716797e-01,1.993230730295181274e-01,3.084244132041931152e-01
-7.499245630081099456e-01,1.891654708361865389e-01,1.341298562152707652e-01,1.914954930543899536e-01,1.891083121299743652e-01,3.013905584812164307e-01
-7.237536239278723471e-01,1.790234960540687814e-01,1.253373217394450623e-01,1.821171939373016357e-01,1.789179742336273193e-01,2.940602898597717285e-01
-6.975826848476347486e-01,1.691013513263202872e-01,1.168013858492467499e-01,1.728076338768005371e-01,1.691076010465621948e-01,2.867656350135803223e-01
-6.714117457673971501e-01,1.594058321211082041e-01,1.085278946275752970e-01,1.635980606079101562e-01,1.593213379383087158e-01,2.797034680843353271e-01
-6.452408066871595516e-01,1.499435786955473637e-01,1.005225144144982902e-01,1.540245860815048218e-01,1.497838944196701050e-01,2.725225985050201416e-01
-6.190698676069219530e-01,1.407210715479279006e-01,9.279072792649457890e-02,1.448588520288467407e-01,1.406110227108001709e-01,2.653453946113586426e-01
-5.928989285266843545e-01,1.317446269793582925e-01,8.533783050145687943e-02,1.359775960445404053e-01,1.315896958112716675e-01,2.582615315914154053e-01
-5.667279894464463119e-01,1.230203927678636538e-01,7.816892647202632050e-02,1.273680329322814941e-01,1.230364665389060974e-01,2.511813044548034668e-01
-5.405570503662087134e-01,1.145543439579021494e-01,7.128892566974277811e-02,1.191818267107009888e-01,1.144907027482986450e-01,2.442065775394439697e-01
-5.143861112859711149e-01,1.063522787681822485e-01,6.470254006240384881e-02,1.112552881240844727e-01,1.061961874365806580e-01,2.375325411558151245e-01
-4.882151722057335164e-01,9.841981462058509156e-02,5.841428052693781875e-02,1.036787033081054688e-01,9.840983152389526367e-02,2.309130877256393433e-01
-4.620442331254959178e-01,9.076238429291030863e-02,5.242845375999870966e-02,9.612952917814254761e-02,9.088627994060516357e-02,2.242914736270904541e-01
-4.358732940452583193e-01,8.338523219808086084e-02,4.674915932840041644e-02,8.967768400907516479e-02,8.341792970895767212e-02,2.177636921405792236e-01
-4.097023549650207208e-01,7.629341079235497924e-02,4.138028686140966111e-02,8.329136669635772705e-02,7.635507732629776001e-02,2.115351259708404541e-01
-3.835314158847826782e-01,6.949177711500496846e-02,3.632551338682066255e-02,7.683850824832916260e-02,6.960047781467437744e-02,2.054394185543060303e-01
-3.573604768045450797e-01,6.298498946183374303e-02,3.158830081263646478e-02,7.163346558809280396e-02,6.316581368446350098e-02,1.994628757238388062e-01
-3.311895377243074812e-01,5.677750419480533800e-02,2.717189355608044810e-02,6.630668044090270996e-02,5.687804147601127625e-02,1.935604214668273926e-01
-3.050185986440698827e-01,5.087357268997678983e-02,2.307931632156367402e-02,6.122046709060668945e-02,5.098319053649902344e-02,1.881382614374160767e-01
-2.788476595638322841e-01,4.527723842581999475e-02,1.931337202912830273e-02,5.707866698503494263e-02,4.533052444458007812e-02,1.822708100080490112e-01
-2.526767204835946856e-01,3.999233421392846960e-02,1.587663989478666285e-02,5.314969271421432495e-02,4.007587954401969910e-02,1.766505837440490723e-01
-2.265057814033570871e-01,3.502247957400520667e-02,1.277147366407046375e-02,4.925636202096939087e-02,3.505550324916839600e-02,1.716212928295135498e-01
-2.003348423231196274e-01,3.037107825492988897e-02,1.000000000000000368e-02,4.598509147763252258e-02,3.034066222608089447e-02,1.662698686122894287e-01
