x, true, terminal, branch, dgm, bsde
-1.011109028723997216e+00,5.216748828900353852e-01,4.901818052961339767e-01,5.206984281539916992e-01,5.213627219200134277e-01,5.207740068435668945e-01
-9.922811892151637281e-01,5.098181947038556983e-01,4.783251171099547894e-01,5.081687569618225098e-01,5.097145438194274902e-01,5.090939402580261230e-01
-9.734533497063301288e-01,4.979578234169521056e-01,4.664765648671985176e-01,4.948217868804931641e-01,4.980494081974029541e-01,4.969610571861267090e-01
-9.546255101974965296e-01,4.860982180914047435e-01,4.546406160687259113e-01,4.830884039402008057e-01,4.858958125114440918e-01,4.851901531219482422e-01
-9.357976706886629303e-01,4.742438285931426245e-01,4.428217223352088339e-01,4.728662967681884766e-01,4.743016660213470459e-01,4.737130105495452881e-01
-9.169698311798293311e-01,4.623991100471980809e-01,4.310243778168994511e-01,4.613142907619476318e-01,4.623316228389739990e-01,4.624376296997070312e-01
-8.981419916709956208e-01,4.505685268239734698e-01,4.192530766185810776e-01,4.490846991539001465e-01,4.504242837429046631e-01,4.512968957424163818e-01
-8.793141521621621326e-01,4.387565553404339513e-01,4.075123368519244504e-01,4.373237490653991699e-01,4.389138221740722656e-01,4.396696090698242188e-01
-8.604863126533284223e-01,4.269676671318556327e-01,3.958067007260056003e-01,4.255149960517883301e-01,4.268611073493957520e-01,4.278362393379211426e-01
-8.416584731444947121e-01,4.152063788745162798e-01,3.841407375876154662e-01,4.139743447303771973e-01,4.153680801391601562e-01,4.160621762275695801e-01
-8.228306336356612238e-01,4.034772131180472399e-01,3.725190478356150692e-01,4.027005732059478760e-01,4.034825861454010010e-01,4.044089317321777344e-01
-8.040027941268275136e-01,3.917847217303120355e-01,3.609462685389634440e-01,3.914335072040557861e-01,3.919780254364013672e-01,3.929699659347534180e-01
-7.851749546179940253e-01,3.801334831740185716e-01,3.494270766355349611e-01,3.797146677970886230e-01,3.802757263183593750e-01,3.819287717342376709e-01
-7.663471151091603151e-01,3.685281107600145156e-01,3.379661939403624249e-01,3.673126101493835449e-01,3.684674203395843506e-01,3.710180819034576416e-01
-7.475192756003268268e-01,3.569732545785446742e-01,3.265683918221853332e-01,3.547908961772918701e-01,3.570969700813293457e-01,3.599939942359924316e-01
-7.286914360914931166e-01,3.454736064605539725e-01,3.152384966680968903e-01,3.425215184688568115e-01,3.455153405666351318e-01,3.488569855690002441e-01
-7.098635965826594063e-01,3.340339047904885561e-01,3.039813953414801095e-01,3.311543166637420654e-01,3.342382311820983887e-01,3.375864028930664062e-01
-6.910357570738259181e-01,3.226589392065879469e-01,2.928020412083746637e-01,3.201535642147064209e-01,3.227250576019287109e-01,3.264930844306945801e-01
-6.722079175649922078e-01,3.113535562931501466e-01,2.817054606024218533e-01,3.091976940631866455e-01,3.116515576839447021e-01,3.154592812061309814e-01
-6.533800780561587196e-01,3.001226651147112512e-01,2.706967596628526707e-01,2.983871400356292725e-01,3.003432452678680420e-01,3.044463992118835449e-01
-6.345522385473250093e-01,2.889712434091723514e-01,2.597811322401089584e-01,2.878605425357818604e-01,2.893315851688385010e-01,2.936887443065643311e-01
-6.157243990384915211e-01,2.779043442269124586e-01,2.489638675663551071e-01,2.774879336357116699e-01,2.781561315059661865e-01,2.831792533397674561e-01
-5.968965595296578108e-01,2.669271030287402313e-01,2.382503625709041783e-01,2.667273879051208496e-01,2.671167254447937012e-01,2.729715108871459961e-01
-5.780687200208241006e-01,2.560447468818984884e-01,2.276461231433228594e-01,2.559460699558258057e-01,2.563192248344421387e-01,2.628022730350494385e-01
-5.592408805119906123e-01,2.452625973455141162e-01,2.171567857730090090e-01,2.451384961605072021e-01,2.455010116100311279e-01,2.526155412197113037e-01
-5.404130410031569021e-01,2.345860899062307825e-01,2.067881237631488123e-01,2.341160327196121216e-01,2.350539714097976685e-01,2.425642758607864380e-01
-5.215852014943234138e-01,2.240207750656593999e-01,1.965460620717621176e-01,2.234447300434112549e-01,2.243792563676834106e-01,2.328702956438064575e-01
-5.027573619854897036e-01,2.135723341209672110e-01,1.864366931883701672e-01,2.124483585357666016e-01,2.140440195798873901e-01,2.229120433330535889e-01
-4.839295224766559933e-01,2.032465909935672610e-01,1.764662903054687593e-01,2.014197558164596558e-01,2.037087976932525635e-01,2.132330238819122314e-01
-4.651016829678225051e-01,1.930495262820099145e-01,1.666413349556014056e-01,1.905863881111145020e-01,1.934978961944580078e-01,2.035001218318939209e-01
-4.462738434589887948e-01,1.829872933456697381e-01,1.569685317072372077e-01,1.801723986864089966e-01,1.833951771259307861e-01,1.941649019718170166e-01
-4.274460039501553066e-01,1.730662341461015052e-01,1.474548330247638650e-01,1.698805987834930420e-01,1.735405623912811279e-01,1.849552690982818604e-01
-4.086181644413215963e-01,1.632929046390223238e-01,1.381074777520058805e-01,1.595788896083831787e-01,1.636824309825897217e-01,1.757937669754028320e-01
-3.897903249324881081e-01,1.536740902481733839e-01,1.289340108746153679e-01,1.497847288846969604e-01,1.542563736438751221e-01,1.665847003459930420e-01
-3.709624854236543978e-01,1.442168428473150910e-01,1.199423317657882931e-01,1.401763856410980225e-01,1.446815431118011475e-01,1.577885001897811890e-01
-3.521346459148206876e-01,1.349284979682607299e-01,1.111407393985088393e-01,1.308207809925079346e-01,1.353590041399002075e-01,1.487717330455780029e-01
-3.333068064059871993e-01,1.258167204182633614e-01,1.025379829659256448e-01,1.216503605246543884e-01,1.262482404708862305e-01,1.401155889034271240e-01
-3.144789668971534891e-01,1.168895414603461358e-01,9.414332758248745991e-02,1.125628203153610229e-01,1.173059493303298950e-01,1.315028965473175049e-01
-2.956511273883200008e-01,1.081554071361913449e-01,8.596663422407201105e-02,1.040725558996200562e-01,1.085735112428665161e-01,1.230908483266830444e-01
-2.768232878794862906e-01,9.962323800337737068e-02,7.801845161389139860e-02,9.519733488559722900e-02,9.992147982120513916e-02,1.147921830415725708e-01
-2.579954483706528023e-01,9.130249370767158645e-02,7.031013816758495405e-02,8.734223991632461548e-02,9.166680276393890381e-02,1.065493673086166382e-01
-2.391676088618190921e-01,8.320326035631381290e-02,6.285400308418540027e-02,7.955953478813171387e-02,8.337573707103729248e-02,9.869839251041412354e-02
-2.203397693529853818e-01,7.533635220724538284e-02,5.566349819918831043e-02,7.186630368232727051e-02,7.560920715332031250e-02,9.099909663200378418e-02
-2.015119298441518936e-01,6.771343503442885103e-02,4.875345437183412761e-02,6.421215832233428955e-02,6.778378784656524658e-02,8.311606198549270630e-02
-1.826840903353181833e-01,6.034718956130961237e-02,4.214040492206348049e-02,5.718789622187614441e-02,6.023098155856132507e-02,7.541082799434661865e-02
-1.638562508264846951e-01,5.325151076206999928e-02,3.584301460562554914e-02,5.054716393351554871e-02,5.287969857454299927e-02,6.835509836673736572e-02
-1.450284113176509848e-01,4.644177602916329389e-02,2.988268255337630033e-02,4.375056549906730652e-02,4.587445408105850220e-02,6.098679825663566589e-02
-1.262005718088172745e-01,3.993519566286136274e-02,2.428441325504450757e-02,3.746312856674194336e-02,3.902771696448326111e-02,5.412315577268600464e-02
-1.073727322999837863e-01,3.375129745736833720e-02,1.907813131031343284e-02,3.160092607140541077e-02,3.244432806968688965e-02,4.718799516558647156e-02
-8.854489279115007605e-02,2.791260623250795339e-02,1.430078805390013960e-02,2.622642181813716888e-02,2.618684247136116028e-02,4.048844426870346069e-02
-6.971705328231665721e-02,2.244564212201757489e-02,1.000000001396958958e-02,2.088429592549800873e-02,1.996681652963161469e-02,3.409202769398689270e-02
