x, true, terminal, branch, dgm, bsde
-2.841257811266646893e+00,9.899999999999973266e-01,9.776187414495262074e-01,9.780427813529968262e-01,1.000404596328735352e+00,9.467951059341430664e-01
-2.814581821681358953e+00,9.871717536084155808e-01,9.735033673330688586e-01,9.766108393669128418e-01,9.958623647689819336e-01,9.414778947830200195e-01
-2.787905832096070569e+00,9.839968522524212835e-01,9.690510642141884068e-01,9.744179844856262207e-01,9.911910891532897949e-01,9.363654255867004395e-01
-2.761229842510782628e+00,9.804775550845793441e-01,9.642650002013964938e-01,9.722198247909545898e-01,9.864934682846069336e-01,9.310973286628723145e-01
-2.734553852925494244e+00,9.766163663178807353e-01,9.591485808961830450e-01,9.694199562072753906e-01,9.813933372497558594e-01,9.254841804504394531e-01
-2.707877863340206304e+00,9.724160334438307629e-01,9.537054469697057169e-01,9.662281870841979980e-01,9.760850667953491211e-01,9.196532964706420898e-01
-2.681201873754917919e+00,9.678795452774259234e-01,9.479394715722109233e-01,9.625023007392883301e-01,9.709588885307312012e-01,9.138414263725280762e-01
-2.654525884169629979e+00,9.630101298304138968e-01,9.418547575770315206e-01,9.583528637886047363e-01,9.651139974594116211e-01,9.079874753952026367e-01
-2.627849894584341595e+00,9.578112520143499120e-01,9.354556346611196949e-01,9.540581703186035156e-01,9.590827822685241699e-01,9.019223451614379883e-01
-2.601173904999053654e+00,9.522866111750826201e-01,9.287466562241958323e-01,9.492245912551879883e-01,9.532128572463989258e-01,8.956114053726196289e-01
-2.574497915413765270e+00,9.464401384604249623e-01,9.217325961487026209e-01,9.442446827888488770e-01,9.468261003494262695e-01,8.890983462333679199e-01
-2.547821925828477330e+00,9.402759940228808677e-01,9.144184454028729814e-01,9.380483627319335938e-01,9.399129152297973633e-01,8.827320933341979980e-01
-2.521145936243188945e+00,9.337985640594227421e-01,9.068094084893232321e-01,9.322139620780944824e-01,9.335360527038574219e-01,8.760741949081420898e-01
-2.494469946657901005e+00,9.270124576904211766e-01,8.989108997417069036e-01,9.255046844482421875e-01,9.263020753860473633e-01,8.692982792854309082e-01
-2.467793957072612621e+00,9.199225036799500987e-01,8.907285394720564353e-01,9.187201261520385742e-01,9.192987680435180664e-01,8.623126745223999023e-01
-2.441117967487324680e+00,9.125337469998027196e-01,8.822681499715600006e-01,9.109836816787719727e-01,9.115144014358520508e-01,8.551158905029296875e-01
-2.414441977902036296e+00,9.048514452396584362e-01,8.735357513676151875e-01,9.034431576728820801e-01,9.036103487014770508e-01,8.477967977523803711e-01
-2.387765988316748356e+00,8.968810648659609752e-01,8.645375573401097302e-01,8.955930471420288086e-01,8.959051370620727539e-01,8.403617739677429199e-01
