x, true, terminal, branch, dgm, bsde
-4.345119850134588901e+00,9.899999999999999911e-01,9.871961121290003804e-01,9.894458055496215820e-01,9.887038469314575195e-01,9.888489842414855957e-01
-4.254814398616718840e+00,9.890652487555628980e-01,9.860029727064100191e-01,9.884353876113891602e-01,9.878808856010437012e-01,9.880019426345825195e-01
-4.164508947098847891e+00,9.880441767261488595e-01,9.847003728654019072e-01,9.871600866317749023e-01,9.871242642402648926e-01,9.866226911544799805e-01
-4.074203495580977830e+00,9.869290184432709667e-01,9.832786054864606218e-01,9.863748550415039062e-01,9.862669706344604492e-01,9.857376813888549805e-01
-3.983898044063106880e+00,9.857113499523791900e-01,9.817271675316652235e-01,9.849413037300109863e-01,9.852179288864135742e-01,9.846294522285461426e-01
-3.893592592545236375e+00,9.843820408132957223e-01,9.800347074361714927e-01,9.837331771850585938e-01,9.840038418769836426e-01,9.834328889846801758e-01
-3.803287141027365870e+00,9.829312041729246774e-01,9.781889715775310412e-01,9.821226000785827637e-01,9.826828837394714355e-01,9.820817708969116211e-01
-3.712981689509495808e+00,9.813481451827287261e-01,9.761767504131926287e-01,9.805548787117004395e-01,9.813438653945922852e-01,9.807535409927368164e-01
-3.622676237991624859e+00,9.796213081313692728e-01,9.739838250313119783e-01,9.789338111877441406e-01,9.797919988632202148e-01,9.790774583816528320e-01
-3.532370786473754798e+00,9.777382227793641745e-01,9.715949150394709299e-01,9.771033525466918945e-01,9.778827428817749023e-01,9.773955345153808594e-01
-3.442065334955883849e+00,9.756854505198706562e-01,9.689936289220262289e-01,9.750164151191711426e-01,9.758666753768920898e-01,9.758685827255249023e-01
-3.351759883438013787e+00,9.734485311500157279e-01,9.661624182310490916e-01,9.730867147445678711e-01,9.736835360527038574e-01,9.736247062683105469e-01
-3.261454431920143282e+00,9.710119312226813681e-01,9.630825372389907324e-01,9.702374339103698730e-01,9.711688756942749023e-01,9.714227914810180664e-01
-3.171148980402272777e+00,9.683589951611754065e-01,9.597340099731224150e-01,9.677912592887878418e-01,9.686559438705444336e-01,9.690513610839843750e-01
-3.080843528884402271e+00,9.654719005601174464e-01,9.560956068708365008e-01,9.649457931518554688e-01,9.656388163566589355e-01,9.661928415298461914e-01
-2.990538077366531766e+00,9.623316193657636131e-01,9.521448336375768484e-01,9.618120193481445312e-01,9.625837206840515137e-01,9.633738398551940918e-01
-2.900232625848661261e+00,9.589178869273926598e-01,9.478579352495533072e-01,9.585527181625366211e-01,9.591164588928222656e-01,9.601839184761047363e-01
-2.809927174330790756e+00,9.552091812362805134e-01,9.432099184124620450e-01,9.549080133438110352e-01,9.553722143173217773e-01,9.567031860351562500e-01
-2.719621722812920250e+00,9.511827150162026623e-01,9.381745961523684230e-01,9.509919285774230957e-01,9.511672258377075195e-01,9.527817964553833008e-01
-2.629316271295049745e+00,9.468144436927308227e-01,9.327246585583763849e-01,9.463638067245483398e-01,9.467668533325195312e-01,9.483081698417663574e-01
-2.539010819777179240e+00,9.420790926379937202e-01,9.268317739961490220e-01,9.417114257812500000e-01,9.420208930969238281e-01,9.433075785636901855e-01
-2.448705368259308734e+00,9.369502074492582766e-01,9.204667253383703729e-01,9.363893270492553711e-01,9.368668794631958008e-01,9.376756548881530762e-01
-2.358399916741438673e+00,9.314002313551654755e-01,9.135995858782308687e-01,9.311637878417968750e-01,9.312680959701538086e-01,9.317223429679870605e-01
-2.268094465223567724e+00,9.254006141288776410e-01,9.061999395641036070e-01,9.250086545944213867e-01,9.252072572708129883e-01,9.254304766654968262e-01
-2.177789013705697663e+00,9.189219570929353376e-01,8.982371499710878338e-01,9.183867573738098145e-01,9.188274145126342773e-01,9.188607335090637207e-01
-2.087483562187827157e+00,9.119341988902208707e-01,8.896806819567912861e-01,9.112041592597961426e-01,9.117892384529113770e-01,9.119253158569335938e-01
-1.997178110669956652e+00,9.044068466267876083e-01,8.805004791809867282e-01,9.037225842475891113e-01,9.041094779968261719e-01,9.040926098823547363e-01
-1.906872659152086147e+00,8.963092567175754422e-01,8.706673995488748430e-01,8.960210680961608887e-01,8.960964083671569824e-01,8.962313532829284668e-01
-1.816567207634215642e+00,8.876109692331816126e-01,8.601537091185267325e-01,8.872688412666320801e-01,8.872625231742858887e-01,8.874589204788208008e-01
-1.726261756116345136e+00,8.782820987011157321e-01,8.489336330592189839e-01,8.778384923934936523e-01,8.780798912048339844e-01,8.784564137458801270e-01
-1.635956304598474631e+00,8.682937831064723166e-01,8.369839598425088401e-01,8.681277036666870117e-01,8.679191470146179199e-01,8.685991168022155762e-01
-1.545650853080604126e+00,8.576186912196861467e-01,8.242846920033195524e-01,8.577179908752441406e-01,8.573325872421264648e-01,8.581641316413879395e-01
-1.455345401562733620e+00,8.462315863213073497e-01,8.108197335718680954e-01,8.466211557388305664e-01,8.459469676017761230e-01,8.468406796455383301e-01
-1.365039950044863115e+00,8.341099418848213487e-01,7.965776007418864380e-01,8.345850110054016113e-01,8.338807225227355957e-01,8.347226977348327637e-01
-1.274734498526992610e+00,8.212346018374266921e-01,7.815521386509236557e-01,8.219070434570312500e-01,8.209605216979980469e-01,8.218995332717895508e-01
-1.184429047009122105e+00,8.075904747029387654e-01,7.657432235044240310e-01,8.084474802017211914e-01,8.074002265930175781e-01,8.082321882247924805e-01
-1.094123595491251599e+00,7.931672473450018801e-01,7.491574259299264016e-01,7.941565513610839844e-01,7.929611206054687500e-01,7.936917543411254883e-01
-1.003818143973381094e+00,7.779601003298829420e-01,7.318086086991133499e-01,7.789549827575683594e-01,7.777417898178100586e-01,7.782142758369445801e-01
