runtime,l1_error,l2_error,rel_error
5.811175465583801270e+01,4.582738232415057948e-03,2.670426736825875212e-05,1.345641159424719457e-02
5.866308975219726562e+01,9.812352696044841435e-04,4.251218759679264544e-06,4.171235380405482855e-03
6.463132476806640625e+01,1.245538029438792360e-03,6.363415732107093582e-06,4.978905279079559425e-03
5.953469872474670410e+01,9.950018668278604907e-04,3.791780159973370007e-06,4.334891665419936604e-03
5.924032139778137207e+01,1.185942940908960280e-03,5.380211435739458748e-06,4.719764152321963627e-03
6.113601350784301758e+01,1.419176593568752601e-03,7.837445768956118641e-06,5.115121327056811572e-03
5.774801158905029297e+01,1.104701083540061621e-03,6.034245274322353086e-06,5.424744518247972755e-03
5.857164430618286133e+01,1.832957377020734370e-03,9.406643437965495359e-06,6.469543019837011716e-03
6.055389213562011719e+01,9.066577899470579108e-04,2.020832189045959978e-06,5.188112873422280613e-03
6.155908465385437012e+01,2.959137984403742254e-03,9.286369405176749959e-06,1.450226030130903794e-02
