x, true, terminal, branch, dgm
-2.714793491214482657e+01,8.091712153233869831e-01,7.812803209103865720e-01,8.243919610977172852e-01,nan
-2.541091006002226749e+01,8.025212036330398035e-01,7.722276898266838829e-01,8.187983632087707520e-01,nan
-2.367388520789970840e+01,7.953230394931101177e-01,7.623445370640108409e-01,8.118341565132141113e-01,nan
-2.193686035577714932e+01,7.875130879101673864e-01,7.515334998070740680e-01,8.030562400817871094e-01,nan
-2.019983550365459024e+01,7.790194617600986193e-01,7.396879837612624353e-01,7.923948764801025391e-01,nan
-1.846281065153202405e+01,7.697613670202446690e-01,7.266935535064429352e-01,7.800644636154174805e-01,nan
-1.672578579940946497e+01,7.596485536210896283e-01,7.124308461716788443e-01,7.663500308990478516e-01,nan
-1.498876094728690589e+01,7.485812011958069556e-01,6.967807493412431219e-01,7.520192861557006836e-01,nan
-1.325173609516434681e+01,7.364505159167816783e-01,6.796325802198128763e-01,7.371553182601928711e-01,nan
-1.151471124304178772e+01,7.231404340500379169e-01,6.608960804997152660e-01,7.227156758308410645e-01,nan
-9.777686390919228643e+00,7.085310596461460442e-01,6.405174345201839481e-01,7.085826992988586426e-01,nan
-8.040661538796669561e+00,6.925045173107242658e-01,6.184988046117592120e-01,6.944960355758666992e-01,nan
-6.303636686674110479e+00,6.749540985721153019e-01,5.949190257079089994e-01,6.796020865440368652e-01,nan
-4.566611834551551397e+00,6.557972385854273778e-01,5.699512483169628663e-01,6.624780297279357910e-01,nan
-2.829586982428992314e+00,6.349925990660731934e-01,5.438713887101971345e-01,6.423560976982116699e-01,nan
-1.092562130306433232e+00,6.125601634874150436e-01,5.170514212087017336e-01,6.194922327995300293e-01,nan
6.444627218161258497e-01,5.886016814648338258e-01,4.899343502741961842e-01,5.944231748580932617e-01,nan
2.381487573938684932e+00,5.633165000064873640e-01,4.629933199089497076e-01,5.674436092376708984e-01,nan
4.118512426061244014e+00,5.370066800910514582e-01,4.366834999935136352e-01,5.394970774650573730e-01,nan
5.855537278183803096e+00,5.100656497258050370e-01,4.113983185351672289e-01,5.120064020156860352e-01,nan
7.592562130306362178e+00,4.829485782865770016e-01,3.874398307684762677e-01,4.853287637233734131e-01,nan
9.329586982428921260e+00,4.561286099912105207e-01,3.650074009339276948e-01,4.588102698326110840e-01,nan
1.106661183455149455e+01,4.300487516830380219e-01,3.442027614145732883e-01,4.325748085975646973e-01,nan
1.280363668667405364e+01,4.050809742920918333e-01,3.250459014278852532e-01,4.071816802024841309e-01,nan
1.454066153879661272e+01,3.815011980661235369e-01,3.074954826892762338e-01,3.828989565372467041e-01,nan
1.627768639091917180e+01,3.594825654798167180e-01,2.914689446775948212e-01,3.602898120880126953e-01,nan
1.801471124304173088e+01,3.391039195002854001e-01,2.768595659499625827e-01,3.394146561622619629e-01,nan
1.975173609516428996e+01,3.203674170095719975e-01,2.635494840832187657e-01,3.203006982803344727e-01,nan
2.148876094728684905e+01,3.032192518009333981e-01,2.514187988041933774e-01,3.031886219978332520e-01,nan
2.322578579940940813e+01,2.875691538283215998e-01,2.403514463789107325e-01,2.877249121665954590e-01,nan
2.496281065153196721e+01,2.733064464935575644e-01,2.302386329797556364e-01,2.737658023834228516e-01,nan
2.669983550365452629e+01,2.603120162387380088e-01,2.209805382399016860e-01,2.608877122402191162e-01,nan
2.843686035577708537e+01,2.484665001929263206e-01,2.124869120898328911e-01,2.493131458759307861e-01,nan
3.017388520789964446e+01,2.376554629359895754e-01,2.046769545955598457e-01,2.385265827178955078e-01,nan
3.191091006002220354e+01,2.277723135543466559e-01,1.974787963669604463e-01,2.284092009067535400e-01,nan
3.364793491214476262e+01,2.187196790896137610e-01,1.908287815751568417e-01,2.196094244718551636e-01,nan
3.538495976426732170e+01,2.104097824892548763e-01,1.846706578415511224e-01,2.108585536479949951e-01,nan
3.712198461638988078e+01,2.027641858783728046e-01,1.789547748787951587e-01,2.029512226581573486e-01,nan
3.885900946851243987e+01,1.957132126833810437e-01,1.736373183816021515e-01,1.956961303949356079e-01,nan
4.059603432063499895e+01,1.891951960985875092e-01,1.686795968128001477e-01,1.889670640230178833e-01,nan
4.233305917275755803e+01,1.831556621074857949e-01,1.640474139946603016e-01,1.829657554626464844e-01,nan
4.407008402488011711e+01,1.775465364630084697e-01,1.597104987854569280e-01,1.775202751159667969e-01,nan
4.580710887700269041e+01,1.723253931548461571e-01,1.556420108628980836e-01,1.723891794681549072e-01,nan
4.754413372912523528e+01,1.674547570813718078e-01,1.518181063247162066e-01,1.677557826042175293e-01,nan
4.928115858124780857e+01,1.629014955097782547e-01,1.482175621847289793e-01,1.631773412227630615e-01,nan
5.101818343337035344e+01,1.586362680619247956e-01,1.448214417550658939e-01,1.590717136859893799e-01,nan
5.275520828549292673e+01,1.546330464383582903e-01,1.416128198769643354e-01,1.551828235387802124e-01,nan
5.449223313761547161e+01,1.508686963803551051e-01,1.385765312658491788e-01,1.514120399951934814e-01,nan
5.622925798973804490e+01,1.473226137988928042e-01,1.356989591257161676e-01,1.482670158147811890e-01,nan
5.796628284186058977e+01,1.439764077944335752e-01,1.329678500646131467e-01,1.446071118116378784e-01,nan
5.970330769398316306e+01,1.408136274485979333e-01,1.303721539270650820e-01,1.416286528110504150e-01,nan
6.144033254610570793e+01,1.378195288000328145e-01,1.279018848999016189e-01,1.385248005390167236e-01,nan
