x,true,terminal,branch
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.565217971801757812e-04
6.346651825433925753e-02,-5.192711350357646916e-02,-6.342391965656450636e-02,-5.348131060600280762e-02
1.269330365086785151e-01,-1.036451348484251911e-01,-1.265924535737492640e-01,-1.048654913902282715e-01
1.903995547630177865e-01,-1.549458138161438070e-01,-1.892512443604102146e-01,-1.551288068294525146e-01
2.538660730173570301e-01,-2.056225806787843058e-01,-2.511479871810792242e-01,-2.071463465690612793e-01
3.173325912716962738e-01,-2.554713779822399000e-01,-3.120334456984871219e-01,-2.560204267501831055e-01
3.807991095260355729e-01,-3.042914822135920350e-01,-3.716624556603275731e-01,-3.055814504623413086e-01
4.442656277803748166e-01,-3.518863120438525116e-01,-4.297949120891716435e-01,-3.522009849548339844e-01
5.077321460347140603e-01,-3.980642198915935182e-01,-4.861967361004687072e-01,-3.973121643066406250e-01
5.711986642890533039e-01,-4.426392636201170738e-01,-5.406408174555975554e-01,-4.422901272773742676e-01
6.346651825433925476e-01,-4.854319552608123423e-01,-5.929079290546404035e-01,-4.840221703052520752e-01
6.981317007977317912e-01,-5.262699837478561626e-01,-6.427876096865392519e-01,-5.237370729446411133e-01
7.615982190520711459e-01,-5.649889087540588273e-01,-6.900790114821120369e-01,-5.626067519187927246e-01
8.250647373064103896e-01,-6.014328228340236615e-01,-7.345917086575333155e-01,-5.983740687370300293e-01
8.885312555607496332e-01,-6.354549792084029924e-01,-7.761464642917568213e-01,-6.319324970245361328e-01
9.519977738150888769e-01,-6.669183826613853672e-01,-8.145759520503357276e-01,-6.631946563720703125e-01
1.015464292069428121e+00,-6.956963411720777923e-01,-8.497254299495143881e-01,-6.918590068817138672e-01
1.078930810323767364e+00,-7.216729760585588460e-01,-8.814533634475820723e-01,-7.173795104026794434e-01
1.142397328578106608e+00,-7.447436885804320505e-01,-9.096319953545183301e-01,-7.404927015304565430e-01
1.205863846832445851e+00,-7.648155811210360921e-01,-9.341478602651066554e-01,-7.608411312103271484e-01
1.269330365086785095e+00,-7.818078312533593976e-01,-9.549022414440738737e-01,-7.784212231636047363e-01
1.332796883341124339e+00,-7.956520171834278177e-01,-9.718115683235416524e-01,-7.923653125762939453e-01
1.396263401595463582e+00,-8.062923932607202193e-01,-9.848077530122080203e-01,-8.039346337318420410e-01
1.459729919849802826e+00,-8.136861144462276263e-01,-9.938384644612541230e-01,-8.119485378265380859e-01
