x, true, terminal, branch, dgm, bsde
1.535353535353536358e+00,-3.131672251721525635e-01,-1.772117495027970002e-01,-3.134394586086273193e-01,-3.141295015811920166e-01,-3.267993330955505371e-01
1.696969696969697239e+00,-2.794946485406535341e-01,-1.548614546112977441e-01,-2.794643044471740723e-01,-2.803409695625305176e-01,-2.923269271850585938e-01
1.858585858585859896e+00,-2.481346222220722764e-01,-1.348679668090874695e-01,-2.481422126293182373e-01,-2.490701973438262939e-01,-2.600623369216918945e-01
2.020202020202020776e+00,-2.192226715220798039e-01,-1.170981031717410747e-01,-2.192977368831634521e-01,-2.203512936830520630e-01,-2.305080145597457886e-01
2.181818181818183433e+00,-1.928155485154762205e-01,-1.013951456674806462e-01,-1.930817961692810059e-01,-1.938719898462295532e-01,-2.036586999893188477e-01
2.343434343434344314e+00,-1.689012573664484540e-01,-8.758906263410359827e-02,-1.691077798604965210e-01,-1.699155271053314209e-01,-1.793171018362045288e-01
2.505050505050505194e+00,-1.474113134045061946e-01,-7.550487841587327775e-02,-1.477839052677154541e-01,-1.483450084924697876e-01,-1.572193801403045654e-01
2.666666666666667851e+00,-1.282337375925191592e-01,-6.496916912866401717e-02,-1.285166144371032715e-01,-1.294397860765457153e-01,-1.377901732921600342e-01
2.828282828282828731e+00,-1.112256035191468428e-01,-5.581482307538937482e-02,-1.114958301186561584e-01,-1.125285774469375610e-01,-1.200502067804336548e-01
2.989898989898991388e+00,-9.622432571655281652e-02,-4.788429483043560309e-02,-9.638410061597824097e-02,-9.759722650051116943e-02,-1.041230335831642151e-01
3.151515151515152269e+00,-8.305723156129135587e-02,-4.103161850475461891e-02,-8.325111865997314453e-02,-8.429504185914993286e-02,-9.008292108774185181e-02
3.313131313131314926e+00,-7.154924999639139527e-02,-3.512344505198067290e-02,-7.168118655681610107e-02,-7.305347919464111328e-02,-7.783544063568115234e-02
3.474747474747475806e+00,-6.152876163906295659e-02,-3.003934534015667568e-02,-6.148964166641235352e-02,-6.295226514339447021e-02,-6.707751005887985229e-02
3.636363636363636687e+00,-5.283178861182813435e-02,-2.567158634982702470e-02,-5.308297276496887207e-02,-5.417143180966377258e-02,-5.764815956354141235e-02
3.797979797979799343e+00,-4.530477154492673630e-02,-2.192455005975041393e-02,-4.546450823545455933e-02,-4.652003198862075806e-02,-4.935216158628463745e-02
3.959595959595960224e+00,-3.880620247289912061e-02,-1.871392819538125751e-02,-3.905785083770751953e-02,-4.007477313280105591e-02,-4.209416359663009644e-02
4.121212121212122881e+00,-3.320737209524871059e-02,-1.596579366548894763e-02,-3.337113931775093079e-02,-3.437586873769760132e-02,-3.577876836061477661e-02
4.282828282828283761e+00,-2.839246159186709084e-02,-1.361562228901064264e-02,-2.848960831761360168e-02,-2.954189106822013855e-02,-3.017478622496128082e-02
4.444444444444444642e+00,-2.425817285635101239e-02,-1.160731644530460516e-02,-2.459837868809700012e-02,-2.521463111042976379e-02,-2.525577507913112640e-02
4.606060606060607299e+00,-2.071305329248107618e-02,-9.892265154305857067e-03,-2.086551673710346222e-02,-2.170814201235771179e-02,-2.105890214443206787e-02
4.767676767676768179e+00,-1.767663617543424603e-02,-8.428462144173531900e-03,-1.784025877714157104e-02,-1.856496743857860565e-02,-1.792057044804096222e-02
4.929292929292930836e+00,-1.507848700727087987e-02,-7.179693956406107969e-03,-1.509128510951995850e-02,-1.586066558957099915e-02,-1.504031755030155182e-02
5.090909090909091717e+00,-1.285722098226194099e-02,-6.114803366734700152e-03,-1.279825437813997269e-02,-1.352892536669969559e-02,-1.244532503187656403e-02
5.252525252525254373e+00,-1.095953651441566867e-02,-5.207028741243235892e-03,-1.122952252626419067e-02,-1.164494827389717102e-02,-1.060103531926870346e-02
5.414141414141415254e+00,-9.339294237479034422e-03,-4.433416878807494577e-03,-9.251165203750133514e-03,-1.001409068703651428e-02,-9.112844243645668030e-03
5.575757575757576134e+00,-7.956659260224041574e-03,-3.774304991619903404e-03,-7.985470816493034363e-03,-8.621695451438426971e-03,-7.765285670757293701e-03
5.737373737373738791e+00,-6.777316013046985610e-03,-3.212866414985193764e-03,-6.861813366413116455e-03,-7.311920169740915298e-03,-6.841428577899932861e-03
