x, true, terminal, branch
-4.345119850134588901e+00,9.899999999999999911e-01,9.871961121290003804e-01,9.905301928520202637e-01
-4.254814398616718840e+00,9.890652487555628980e-01,9.860029727064100191e-01,9.898383021354675293e-01
-4.164508947098847891e+00,9.880441767261488595e-01,9.847003728654019072e-01,9.889837503433227539e-01
-4.074203495580977830e+00,9.869290184432709667e-01,9.832786054864606218e-01,9.877091646194458008e-01
-3.983898044063106880e+00,9.857113499523791900e-01,9.817271675316652235e-01,9.867175221443176270e-01
-3.893592592545236375e+00,9.843820408132957223e-01,9.800347074361714927e-01,9.855821728706359863e-01
-3.803287141027365870e+00,9.829312041729246774e-01,9.781889715775310412e-01,9.841065406799316406e-01
-3.712981689509495808e+00,9.813481451827287261e-01,9.761767504131926287e-01,9.826475977897644043e-01
-3.622676237991624859e+00,9.796213081313692728e-01,9.739838250313119783e-01,9.811380505561828613e-01
-3.532370786473754798e+00,9.777382227793641745e-01,9.715949150394709299e-01,9.795960187911987305e-01
-3.442065334955883849e+00,9.756854505198706562e-01,9.689936289220262289e-01,9.777808189392089844e-01
-3.351759883438013787e+00,9.734485311500157279e-01,9.661624182310490916e-01,9.758593440055847168e-01
-3.261454431920143282e+00,9.710119312226813681e-01,9.630825372389907324e-01,9.733556509017944336e-01
-3.171148980402272777e+00,9.683589951611754065e-01,9.597340099731224150e-01,9.713394045829772949e-01
-3.080843528884402271e+00,9.654719005601174464e-01,9.560956068708365008e-01,9.687620401382446289e-01
-2.990538077366531766e+00,9.623316193657636131e-01,9.521448336375768484e-01,9.660294651985168457e-01
-2.900232625848661261e+00,9.589178869273926598e-01,9.478579352495533072e-01,9.625639915466308594e-01
-2.809927174330790756e+00,9.552091812362805134e-01,9.432099184124620450e-01,9.593572616577148438e-01
-2.719621722812920250e+00,9.511827150162026623e-01,9.381745961523684230e-01,9.554681777954101562e-01
-2.629316271295049745e+00,9.468144436927308227e-01,9.327246585583763849e-01,9.517189264297485352e-01
-2.539010819777179240e+00,9.420790926379937202e-01,9.268317739961490220e-01,9.473630189895629883e-01
-2.448705368259308734e+00,9.369502074492582766e-01,9.204667253383703729e-01,9.425970315933227539e-01
-2.358399916741438673e+00,9.314002313551654755e-01,9.135995858782308687e-01,9.374895095825195312e-01
-2.268094465223567724e+00,9.254006141288776410e-01,9.061999395641036070e-01,9.317029118537902832e-01
-2.177789013705697663e+00,9.189219570929353376e-01,8.982371499710878338e-01,9.256998300552368164e-01
-2.087483562187827157e+00,9.119341988902208707e-01,8.896806819567912861e-01,9.192301034927368164e-01
-1.997178110669956652e+00,9.044068466267876083e-01,8.805004791809867282e-01,9.121493101119995117e-01
-1.906872659152086147e+00,8.963092567175754422e-01,8.706673995488748430e-01,9.046362638473510742e-01
-1.816567207634215642e+00,8.876109692331816126e-01,8.601537091185267325e-01,8.965818285942077637e-01
-1.726261756116345136e+00,8.782820987011157321e-01,8.489336330592189839e-01,8.880259394645690918e-01
-1.635956304598474631e+00,8.682937831064723166e-01,8.369839598425088401e-01,8.789138793945312500e-01
