x, true, terminal, branch, dgm
-3.000000000000000000e+00,-9.422223406686580649e-01,-9.899924966004454152e-01,-9.463784098625183105e-01,-9.032022356986999512e-01
-2.939393939393939448e+00,-9.202025486934006793e-01,-9.796273921267035778e-01,-9.242814779281616211e-01,-8.589274287223815918e-01
-2.878787878787878896e+00,-8.948038001809127673e-01,-9.656651248485589312e-01,-8.990043401718139648e-01,-8.143972158432006836e-01
-2.818181818181818343e+00,-8.661193585843827147e-01,-9.481569637984230692e-01,-8.699852824211120605e-01,-7.692149877548217773e-01
-2.757575757575757791e+00,-8.342545523248053874e-01,-9.271671984257428001e-01,-8.376951217651367188e-01,-7.235720753669738770e-01
-2.696969696969696795e+00,-7.993263880281361589e-01,-9.027729025280442077e-01,-8.022016286849975586e-01,-6.779282093048095703e-01
-2.636363636363636243e+00,-7.614631208804226725e-01,-8.750636512382280463e-01,-7.633845210075378418e-01,-6.319036483764648438e-01
-2.575757575757575690e+00,-7.208037836785541330e-01,-8.441411921073311841e-01,-7.226060628890991211e-01,-5.852527618408203125e-01
-2.515151515151515138e+00,-6.774976763059450402e-01,-8.101190714905293078e-01,-6.774190664291381836e-01,-5.388907194137573242e-01
-2.454545454545454586e+00,-6.317038175077799300e-01,-7.731222176082798159e-01,-6.315671205520629883e-01,-4.919438958168029785e-01
-2.393939393939394034e+00,-5.835903609788846147e-01,-7.332864818135917950e-01,-5.824664831161499023e-01,-4.446780681610107422e-01
-2.333333333333333037e+00,-5.333339779083332566e-01,-6.907581397498760989e-01,-5.310369729995727539e-01,-3.978789746761322021e-01
-2.272727272727272485e+00,-4.811192082480697518e-01,-6.456933542311115160e-01,-4.789412021636962891e-01,-3.508391082286834717e-01
-2.212121212121211933e+00,-4.271377830876609272e-01,-5.982576018166093634e-01,-4.252201020717620850e-01,-3.032314181327819824e-01
-2.151515151515151381e+00,-3.715879206234092846e-01,-5.486250651859839733e-01,-3.696569204330444336e-01,-2.560343742370605469e-01
-2.090909090909090828e+00,-3.146735983069986475e-01,-4.969779935455057585e-01,-3.130370974540710449e-01,-2.090194523334503174e-01
-2.030303030303030276e+00,-2.566038038463269721e-01,-4.435060334144070304e-01,-2.546300292015075684e-01,-1.620045006275177002e-01
-1.969696969696969724e+00,-1.975917678088243423e-01,-3.884055322484735728e-01,-1.963657289743423462e-01,-1.141218394041061401e-01
-1.909090909090909172e+00,-1.378541806451174245e-01,-3.318788174579952455e-01,-1.365622580051422119e-01,-6.744566559791564941e-02
-1.848484848484848397e+00,-7.761039700810476449e-02,-2.741334534675005652e-01,-7.645965367555618286e-02,-2.113961242139339447e-02
-1.787878787878787845e+00,-1.708163028916112602e-02,-2.153814795453309894e-01,-1.596546173095703125e-02,2.521254681050777435e-02
-1.727272727272727293e+00,4.350985967089292250e-02,-1.558386312017186470e-01,4.511906206607818604e-02,7.110544294118881226e-02
-1.666666666666666519e+00,1.039415827133509523e-01,-9.572354801437543692e-02,1.063001155853271484e-01,1.163835898041725159e-01
-1.606060606060605966e+00,1.639916353389010706e-01,-3.525697079043223214e-02,1.671835482120513916e-01,1.612391620874404907e-01
-1.545454545454545414e+00,2.234395155307122016e-01,2.533906898727637108e-02,2.272108048200607300e-01,2.054601162672042847e-01
-1.484848484848484862e+00,2.820669324313163084e-01,8.584206445324789325e-02,2.862463593482971191e-01,2.498351037502288818e-01
-1.424242424242424310e+00,3.396586079001795433e-01,1.460298503979400864e-01,3.442474305629730225e-01,2.930211424827575684e-01
-1.363636363636363535e+00,3.960030670086661098e-01,2.056814190518485019e-01,4.008469581604003906e-01,3.351491987705230713e-01
-1.303030303030302983e+00,4.508934145697195972e-01,2.645777316194973250e-01,4.553601741790771484e-01,3.764931559562683105e-01
-1.242424242424242431e+00,5.041280948508706228e-01,3.225025225834181053e-01,5.083609223365783691e-01,4.169363975524902344e-01
-1.181818181818181657e+00,5.555116316809234345e-01,3.792430938247314254e-01,5.596908330917358398e-01,4.565555453300476074e-01
-1.121212121212121104e+00,6.048553462326733410e-01,4.345910956443470030e-01,6.088948249816894531e-01,4.948948919773101807e-01
-1.060606060606060552e+00,6.519780498459796236e-01,4.883432918168963965e-01,6.559615731239318848e-01,5.321635603904724121e-01
-1.000000000000000000e+00,6.967067093471653871e-01,5.403023058681397650e-01,7.007952928543090820e-01,5.682594180107116699e-01
-9.393939393939394478e-01,7.388770824217121280e-01,5.902773458355402569e-01,7.430636882781982422e-01,6.029427051544189453e-01
-8.787878787878788955e-01,7.783343207071806713e-01,6.380849048507067911e-01,7.827347517013549805e-01,6.363365054130554199e-01
-8.181818181818183433e-01,8.149335383918167031e-01,6.835494349711863649e-01,8.191310763359069824e-01,6.680840849876403809e-01
-7.575757575757573470e-01,8.485403442309660260e-01,7.265039917873153952e-01,8.529745340347290039e-01,6.980395317077636719e-01
-6.969696969696967948e-01,8.790313350277485505e-01,7.667908474371526450e-01,8.834738731384277344e-01,7.267910242080688477e-01
-6.363636363636362425e-01,9.062945487659478383e-01,8.042620697785241024e-01,9.107842445373535156e-01,7.533016204833984375e-01
-5.757575757575756903e-01,9.302298757312217337e-01,8.387800655914716685e-01,9.343518018722534180e-01,7.778487801551818848e-01
-5.151515151515151381e-01,9.507494261110122080e-01,8.702180858164869637e-01,9.539201855659484863e-01,8.002621531486511230e-01
-4.545454545454545858e-01,9.677778527233372730e-01,8.984606909733078295e-01,9.699417352676391602e-01,8.206232190132141113e-01
-3.939393939393940336e-01,9.812526276894137922e-01,9.234041750512754776e-01,9.832050204277038574e-01,8.383954763412475586e-01
-3.333333333333330373e-01,9.911242720341794099e-01,9.449569463147378112e-01,9.944422841072082520e-01,8.541677594184875488e-01
-2.727272727272724850e-01,9.973565373716243299e-01,9.630398636251923383e-01,1.003651738166809082e+00,8.667251467704772949e-01
-2.121212121212119328e-01,9.999265390077934912e-01,9.775865270452068767e-01,1.008878469467163086e+00,8.770750164985656738e-01
-1.515151515151513806e-01,9.988248399727049920e-01,9.885435216570247485e-01,1.008431553840637207e+00,8.841892480850219727e-01
-9.090909090909082835e-02,9.940554856726250277e-01,9.958706137005628456e-01,1.002128958702087402e+00,8.885391354560852051e-01
-3.030303030303027612e-02,9.856359890354556841e-01,9.995408983105884548e-01,9.910048246383666992e-01,8.897720575332641602e-01
3.030303030303027612e-02,9.735972662037820635e-01,9.995408983105884548e-01,9.769473075866699219e-01,8.880667686462402344e-01
9.090909090909082835e-02,9.579835230117104139e-01,9.958706137005628456e-01,9.604961276054382324e-01,8.827301263809204102e-01
1.515151515151513806e-01,9.388520926623541429e-01,9.885435216570247485e-01,9.416341781616210938e-01,8.740605115890502930e-01
2.121212121212123769e-01,9.162732252020068247e-01,9.775865270452067657e-01,9.197827577590942383e-01,8.621821403503417969e-01
2.727272727272729291e-01,8.903298295640519333e-01,9.630398636251921163e-01,8.946825861930847168e-01,8.464908599853515625e-01
3.333333333333334814e-01,8.611171691298102893e-01,9.449569463147375892e-01,8.651660680770874023e-01,8.272568583488464355e-01
3.939393939393940336e-01,8.287425119242229909e-01,9.234041750512754776e-01,8.316122293472290039e-01,8.046437501907348633e-01
4.545454545454545858e-01,7.933247367308369213e-01,8.984606909733078295e-01,7.947095632553100586e-01,7.784506082534790039e-01
5.151515151515151381e-01,7.549938965724283246e-01,8.702180858164869637e-01,7.556267976760864258e-01,7.489465475082397461e-01
5.757575757575756903e-01,7.138907411601500552e-01,8.387800655914716685e-01,7.145284414291381836e-01,7.158657312393188477e-01
6.363636363636366866e-01,6.701662000647559125e-01,8.042620697785237693e-01,6.718370914459228516e-01,6.798549890518188477e-01
6.969696969696972388e-01,6.239808285076826611e-01,7.667908474371523120e-01,6.266697645187377930e-01,6.404386758804321289e-01
7.575757575757577911e-01,5.755042178070249870e-01,7.265039917873150621e-01,5.794989466667175293e-01,5.978027582168579102e-01
8.181818181818183433e-01,5.249143726432332624e-01,6.835494349711863649e-01,5.294069647789001465e-01,5.533996820449829102e-01
8.787878787878788955e-01,4.723970574311924242e-01,6.380849048507067911e-01,4.769001901149749756e-01,5.058382153511047363e-01
9.393939393939394478e-01,4.181451141987858056e-01,5.902773458355402569e-01,4.224791526794433594e-01,4.563719630241394043e-01
1.000000000000000000e+00,3.623577544766736214e-01,5.403023058681397650e-01,3.662015497684478760e-01,4.045316278934478760e-01
1.060606060606060552e+00,3.052398277994453069e-01,4.883432918168963965e-01,3.086879253387451172e-01,3.509977459907531738e-01
1.121212121212121104e+00,2.470010695041884308e-01,4.345910956443470030e-01,2.500153183937072754e-01,2.959175705909729004e-01
1.181818181818181657e+00,1.878553305885353741e-01,3.792430938247314254e-01,1.897731423377990723e-01,2.396967858076095581e-01
1.242424242424242209e+00,1.280197924561262135e-01,3.225025225834183273e-01,1.292846500873565674e-01,1.824502348899841309e-01
1.303030303030302761e+00,6.771416943291909407e-02,2.645777316194975470e-01,6.799085438251495361e-02,1.238629817962646484e-01
1.363636363636363313e+00,7.159901982685171716e-03,2.056814190518487240e-01,6.299523171037435532e-03,6.534700840711593628e-02
1.424242424242424754e+00,-5.342065641582475349e-02,1.460298503979396423e-01,-5.539876222610473633e-02,6.042052991688251495e-03
1.484848484848485306e+00,-1.138050557442728677e-01,8.584206445324744916e-02,-1.164754852652549744e-01,-5.287634208798408508e-02
