x, true, terminal, branch, dgm
-1.909090909090909172e+00,-1.378541806451174245e-01,-3.318788174579952455e-01,-1.243121176958084106e-01,-1.322443634271621704e-01
-1.848484848484848397e+00,-7.761039700810476449e-02,-2.741334534675005652e-01,-6.786854565143585205e-02,-1.322376728057861328e-01
-1.787878787878787845e+00,-1.708163028916112602e-02,-2.153814795453309894e-01,-7.392806001007556915e-03,-1.320475786924362183e-01
-1.727272727272727293e+00,4.350985967089292250e-02,-1.558386312017186470e-01,5.492777749896049500e-02,-1.320689022541046143e-01
-1.666666666666666519e+00,1.039415827133509523e-01,-9.572354801437543692e-02,1.156299114227294922e-01,-1.321319937705993652e-01
-1.606060606060605966e+00,1.639916353389010706e-01,-3.525697079043223214e-02,1.736332029104232788e-01,-1.324344575405120850e-01
-1.545454545454545414e+00,2.234395155307122016e-01,2.533906898727637108e-02,2.315731346607208252e-01,-1.325445473194122314e-01
-1.484848484848484862e+00,2.820669324313163084e-01,8.584206445324789325e-02,2.886931002140045166e-01,-1.327533721923828125e-01
-1.424242424242424310e+00,3.396586079001795433e-01,1.460298503979400864e-01,3.459594249725341797e-01,-1.330887675285339355e-01
-1.363636363636363535e+00,3.960030670086661098e-01,2.056814190518485019e-01,4.010542035102844238e-01,-1.334605365991592407e-01
-1.303030303030302983e+00,4.508934145697195972e-01,2.645777316194973250e-01,4.553462564945220947e-01,-1.338788568973541260e-01
-1.242424242424242431e+00,5.041280948508706228e-01,3.225025225834181053e-01,5.074025988578796387e-01,-1.343134492635726929e-01
-1.181818181818181657e+00,5.555116316809234345e-01,3.792430938247314254e-01,5.577760934829711914e-01,-1.348155438899993896e-01
-1.121212121212121104e+00,6.048553462326733410e-01,4.345910956443470030e-01,6.074694395065307617e-01,-1.354305744171142578e-01
-1.060606060606060552e+00,6.519780498459796236e-01,4.883432918168963965e-01,6.659539937973022461e-01,-1.359547376632690430e-01
