x,true,terminal,branch
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.368215382099151611e-01
1.269330365086785151e-01,1.036451348484251911e-01,1.265924535737492640e-01,2.430739402770996094e-01
2.538660730173570301e-01,2.056225806787843058e-01,2.511479871810792242e-01,3.439555466175079346e-01
3.807991095260355729e-01,3.042914822135920350e-01,3.716624556603275731e-01,4.390608668327331543e-01
5.077321460347140603e-01,3.980642198915935182e-01,4.861967361004687072e-01,5.293247103691101074e-01
6.346651825433925476e-01,4.854319552608123423e-01,5.929079290546404035e-01,6.085260510444641113e-01
7.615982190520711459e-01,5.649889087540588273e-01,6.900790114821120369e-01,6.813570261001586914e-01
8.885312555607496332e-01,6.354549792084029924e-01,7.761464642917568213e-01,7.434481978416442871e-01
1.015464292069428121e+00,6.956963411720777923e-01,8.497254299495143881e-01,7.922287583351135254e-01
1.142397328578106608e+00,7.447436885804320505e-01,9.096319953545183301e-01,8.287764191627502441e-01
1.269330365086785095e+00,7.818078312533593976e-01,9.549022414440738737e-01,8.564890623092651367e-01
1.396263401595463582e+00,8.062923932607202193e-01,9.848077530122080203e-01,8.695603013038635254e-01
1.523196438104142292e+00,8.178034088343040242e-01,9.988673391830079629e-01,8.695796728134155273e-01
1.650129474612820779e+00,8.161556614245166763e-01,9.968547759519423845e-01,8.601642847061157227e-01
1.777062511121499266e+00,8.013756639039966156e-01,9.788024462147787430e-01,8.352252244949340820e-01
1.903995547630177754e+00,7.737012319655698356e-01,9.450008187146684557e-01,7.997525334358215332e-01
2.030928584138856241e+00,7.335776575787287257e-01,8.959937742913358649e-01,7.511560916900634766e-01
2.157861620647534728e+00,6.816505440751522427e-01,8.325698546347714002e-01,6.928173303604125977e-01
2.284794657156213216e+00,6.187554181494261396e-01,7.557495743542582689e-01,6.254886984825134277e-01
2.411727693664891703e+00,5.459042859217567711e-01,6.667690005162917322e-01,5.467048883438110352e-01
2.538660730173570190e+00,4.642693493806642202e-01,5.670598638627708521e-01,4.584832787513732910e-01
2.665593766682248678e+00,3.751641452141870059e-01,4.582265217274105185e-01,3.632111847400665283e-01
2.792526803190927165e+00,2.800224095128641677e-01,3.420201433256688794e-01,2.634451687335968018e-01
2.919459839699605652e+00,1.803750084193359582e-01,2.203105327865408081e-01,1.576567888259887695e-01
3.046392876208284584e+00,7.782530591904653072e-02,9.505604330418243597e-02,5.026634037494659424e-02
3.173325912716963071e+00,-2.597663488648122368e-02,-3.172793349806785762e-02,-5.862742662429809570e-02
3.300258949225641558e+00,-1.293606019126333218e-01,-1.580013959733500839e-01,-1.651424765586853027e-01
3.427191985734320046e+00,-2.306631084293691569e-01,-2.817325568414298376e-01,-2.699367702007293701e-01
3.554125022242998533e+00,-3.282541591854153396e-01,-4.009305354066137750e-01,-3.666620850563049316e-01
3.681058058751677020e+00,-4.205634776420283938e-01,-5.136773915734064166e-01,-4.595200419425964355e-01
3.807991095260355507e+00,-5.061057723103179473e-01,-6.181589862206052777e-01,-5.445913076400756836e-01
3.934924131769033995e+00,-5.835046356473047036e-01,-7.126941713788629285e-01,-6.210412979125976562e-01
4.061857168277712482e+00,-6.515146909685289867e-01,-7.957618405308320986e-01,-6.865717172622680664e-01
4.188790204786391413e+00,-7.090416310250968746e-01,-8.660254037844388186e-01,-7.410606145858764648e-01
4.315723241295069457e+00,-7.551598258169541777e-01,-9.223542941045813626e-01,-7.833625078201293945e-01
4.442656277803748388e+00,-7.891272163260889538e-01,-9.638421585599421526e-01,-8.134673833847045898e-01
4.569589314312426431e+00,-8.103972545239098713e-01,-9.898214418809326842e-01,-8.297746181488037109e-01
4.696522350821105363e+00,-8.186276975336218564e-01,-9.998741276738750683e-01,-8.340719342231750488e-01
4.823455387329783406e+00,-8.136861144462276263e-01,-9.938384644612541230e-01,-8.249815702438354492e-01
4.950388423838462337e+00,-7.956520171834278177e-01,-9.718115683235416524e-01,-8.024585247039794922e-01
5.077321460347140381e+00,-7.648155811210362032e-01,-9.341478602651067664e-01,-7.659788727760314941e-01
5.204254496855819312e+00,-7.216729760585588460e-01,-8.814533634475819612e-01,-7.184817790985107422e-01
5.331187533364497355e+00,-6.669183826613854782e-01,-8.145759520503358386e-01,-6.580294370651245117e-01
5.458120569873176287e+00,-6.014328228340235505e-01,-7.345917086575332045e-01,-5.871076583862304688e-01
5.585053606381854330e+00,-5.262699837478563847e-01,-6.427876096865395850e-01,-5.068343281745910645e-01
5.711986642890533261e+00,-4.426392636201170183e-01,-5.406408174555974444e-01,-4.179438352584838867e-01
5.838919679399211304e+00,-3.518863120438527337e-01,-4.297949120891719210e-01,-3.238328993320465088e-01
5.965852715907890236e+00,-2.554713779822398445e-01,-3.120334456984870664e-01,-2.263590246438980103e-01
6.092785752416569167e+00,-1.549458138161434184e-01,-1.892512443604097427e-01,-1.282035261392593384e-01
6.219718788925247210e+00,-5.192711350357648303e-02,-6.342391965656452024e-02,-2.929360419511795044e-02
6.346651825433926142e+00,5.192711350357681610e-02,6.342391965656492270e-02,6.857816874980926514e-02
6.473584861942604185e+00,1.549458138161437515e-01,1.892512443604101313e-01,1.658309400081634521e-01
6.600517898451283116e+00,2.554713779822401776e-01,3.120334456984874549e-01,2.629100978374481201e-01
6.727450934959961160e+00,3.518863120438523451e-01,4.297949120891714769e-01,3.594709336757659912e-01
6.854383971468640091e+00,4.426392636201172404e-01,5.406408174555977775e-01,4.519769549369812012e-01
6.981317007977318134e+00,5.262699837478560516e-01,6.427876096865391409e-01,5.390599370002746582e-01
7.108250044485997066e+00,6.014328228340237725e-01,7.345917086575334265e-01,6.167708039283752441e-01
7.235183080994675109e+00,6.669183826613852561e-01,8.145759520503356166e-01,6.838820576667785645e-01
7.362116117503354040e+00,7.216729760585588460e-01,8.814533634475820723e-01,7.370926737785339355e-01
7.489049154012032083e+00,7.648155811210360921e-01,9.341478602651066554e-01,7.787591218948364258e-01
7.615982190520711015e+00,7.956520171834279287e-01,9.718115683235417634e-01,8.037859797477722168e-01
7.742915227029389058e+00,8.136861144462276263e-01,9.938384644612541230e-01,8.162887692451477051e-01
7.869848263538067989e+00,8.186276975336218564e-01,9.998741276738750683e-01,8.146542906761169434e-01
7.996781300046746033e+00,8.103972545239098713e-01,9.898214418809327952e-01,7.996612787246704102e-01
8.123714336555424964e+00,7.891272163260889538e-01,9.638421585599420416e-01,7.715070843696594238e-01
8.250647373064103007e+00,7.551598258169543998e-01,9.223542941045815846e-01,7.318353056907653809e-01
8.377580409572782827e+00,7.090416310250964305e-01,8.660254037844382635e-01,6.804182529449462891e-01
8.504513446081460870e+00,6.515146909685288756e-01,7.957618405308318765e-01,6.187480688095092773e-01
8.631446482590138913e+00,5.835046356473047036e-01,7.126941713788629285e-01,5.469951629638671875e-01
8.758379519098816957e+00,5.061057723103181694e-01,6.181589862206056107e-01,4.668311476707458496e-01
8.885312555607496776e+00,4.205634776420278387e-01,5.136773915734057505e-01,3.797564804553985596e-01
9.012245592116174819e+00,3.282541591854150620e-01,4.009305354066134419e-01,2.858887016773223877e-01
9.139178628624852863e+00,2.306631084293692124e-01,2.817325568414298931e-01,1.860854625701904297e-01
9.266111665133530906e+00,1.293606019126337103e-01,1.580013959733505557e-01,8.312185108661651611e-02
9.393044701642210725e+00,2.597663488648052979e-02,3.172793349806701108e-02,-2.058536559343338013e-02
9.519977738150888769e+00,-7.782530591904684991e-02,-9.505604330418282455e-02,-1.242878884077072144e-01
9.646910774659566812e+00,-1.803750084193355696e-01,-2.203105327865403362e-01,-2.250376641750335693e-01
9.773843811168244855e+00,-2.800224095128634461e-01,-3.420201433256679913e-01,-3.222847878932952881e-01
9.900776847676924675e+00,-3.751641452141872835e-01,-4.582265217274108515e-01,-4.116242527961730957e-01
1.002770988418560272e+01,-4.642693493806641647e-01,-5.670598638627707411e-01,-4.925068020820617676e-01
1.015464292069428076e+01,-5.459042859217564381e-01,-6.667690005162912881e-01,-5.656069517135620117e-01
1.028157595720296058e+01,-6.187554181494265837e-01,-7.557495743542588240e-01,-6.255255341529846191e-01
1.040850899371163862e+01,-6.816505440751524647e-01,-8.325698546347716222e-01,-6.787737011909484863e-01
1.053544203022031667e+01,-7.335776575787287257e-01,-8.959937742913358649e-01,-7.178959250450134277e-01
1.066237506672899471e+01,-7.737012319655698356e-01,-9.450008187146683447e-01,-7.461374998092651367e-01
1.078930810323767453e+01,-8.013756639039967267e-01,-9.788024462147788540e-01,-7.639945149421691895e-01
1.091624113974635257e+01,-8.161556614245166763e-01,-9.968547759519423845e-01,-7.696074247360229492e-01
1.104317417625503062e+01,-8.178034088343040242e-01,-9.988673391830079629e-01,-7.644327282905578613e-01
1.117010721276370866e+01,-8.062923932607203303e-01,-9.848077530122081313e-01,-7.471764087677001953e-01
1.129704024927238848e+01,-7.818078312533592866e-01,-9.549022414440736517e-01,-7.211219072341918945e-01
1.142397328578106652e+01,-7.447436885804320505e-01,-9.096319953545183301e-01,-6.823694109916687012e-01
1.155090632228974457e+01,-6.956963411720779034e-01,-8.497254299495144991e-01,-6.350683569908142090e-01
1.167783935879842261e+01,-6.354549792084033255e-01,-7.761464642917572654e-01,-5.765662789344787598e-01
1.180477239530710243e+01,-5.649889087540584942e-01,-6.900790114821115928e-01,-5.095387697219848633e-01
1.193170543181578047e+01,-4.854319552608123423e-01,-5.929079290546404035e-01,-4.297379553318023682e-01
1.205863846832445851e+01,-3.980642198915937957e-01,-4.861967361004690402e-01,-3.477782607078552246e-01
1.218557150483313833e+01,-3.042914822135913133e-01,-3.716624556603266849e-01,-2.561115920543670654e-01
1.231250454134181638e+01,-2.056225806787839450e-01,-2.511479871810787801e-01,-1.589582860469818115e-01
1.243943757785049442e+01,-1.036451348484252050e-01,-1.265924535737492918e-01,-5.900537222623825073e-02
1.256637061435917246e+01,-4.010623984481809943e-16,-4.898587196589412829e-16,4.336419701576232910e-02
