x, true, terminal, branch, dgm
-3.000000000000000000e+00,-9.422223406686580649e-01,-9.899924966004454152e-01,-9.608271718025207520e-01,-1.478303968906402588e-01
-2.939393939393939448e+00,-9.202025486934006793e-01,-9.796273921267035778e-01,-9.405288696289062500e-01,-1.465895175933837891e-01
-2.878787878787878896e+00,-8.948038001809127673e-01,-9.656651248485589312e-01,-9.157902002334594727e-01,-1.450105756521224976e-01
-2.818181818181818343e+00,-8.661193585843827147e-01,-9.481569637984230692e-01,-8.881536722183227539e-01,-1.435169279575347900e-01
-2.757575757575757791e+00,-8.342545523248053874e-01,-9.271671984257428001e-01,-8.563498258590698242e-01,-1.422279030084609985e-01
-2.696969696969696795e+00,-7.993263880281361589e-01,-9.027729025280442077e-01,-8.206543922424316406e-01,-1.410766839981079102e-01
-2.636363636363636243e+00,-7.614631208804226725e-01,-8.750636512382280463e-01,-7.829989194869995117e-01,-1.401561796665191650e-01
-2.575757575757575690e+00,-7.208037836785541330e-01,-8.441411921073311841e-01,-7.413390874862670898e-01,-1.389175653457641602e-01
-2.515151515151515138e+00,-6.774976763059450402e-01,-8.101190714905293078e-01,-6.967746615409851074e-01,-1.378848850727081299e-01
-2.454545454545454586e+00,-6.317038175077799300e-01,-7.731222176082798159e-01,-6.499899625778198242e-01,-1.371530294418334961e-01
-2.393939393939394034e+00,-5.835903609788846147e-01,-7.332864818135917950e-01,-6.006895899772644043e-01,-1.360931098461151123e-01
-2.333333333333333037e+00,-5.333339779083332566e-01,-6.907581397498760989e-01,-5.491349697113037109e-01,-1.355827748775482178e-01
-2.272727272727272485e+00,-4.811192082480697518e-01,-6.456933542311115160e-01,-4.946985840797424316e-01,-1.346914470195770264e-01
-2.212121212121211933e+00,-4.271377830876609272e-01,-5.982576018166093634e-01,-4.366070628166198730e-01,-1.341410726308822632e-01
-2.151515151515151381e+00,-3.715879206234092846e-01,-5.486250651859839733e-01,-3.758715093135833740e-01,-1.337606608867645264e-01
-2.090909090909090828e+00,-3.146735983069986475e-01,-4.969779935455057585e-01,-3.109384775161743164e-01,-1.331766396760940552e-01
-2.030303030303030276e+00,-2.566038038463269721e-01,-4.435060334144070304e-01,-2.438459843397140503e-01,-1.328067034482955933e-01
-1.969696969696969724e+00,-1.975917678088243423e-01,-3.884055322484735728e-01,-1.757229268550872803e-01,-1.325257718563079834e-01
-1.909090909090909172e+00,-1.378541806451174245e-01,-3.318788174579952455e-01,-1.125265806913375854e-01,-1.322443634271621704e-01
-1.848484848484848397e+00,-7.761039700810476449e-02,-2.741334534675005652e-01,-5.280274152755737305e-02,-1.322376728057861328e-01
-1.787878787878787845e+00,-1.708163028916112602e-02,-2.153814795453309894e-01,3.715913044288754463e-03,-1.320475786924362183e-01
