x, true, terminal, branch, dgm
8.787878787878788955e-01,4.723970574311924242e-01,6.380849048507067911e-01,4.739019870758056641e-01,5.058382153511047363e-01
9.393939393939394478e-01,4.181451141987858056e-01,5.902773458355402569e-01,4.194409251213073730e-01,4.563719630241394043e-01
1.000000000000000000e+00,3.623577544766736214e-01,5.403023058681397650e-01,3.627502918243408203e-01,4.045316278934478760e-01
1.060606060606060552e+00,3.052398277994453069e-01,4.883432918168963965e-01,3.044685423374176025e-01,3.509977459907531738e-01
1.121212121212121104e+00,2.470010695041884308e-01,4.345910956443470030e-01,2.455043047666549683e-01,2.959175705909729004e-01
1.181818181818181657e+00,1.878553305885353741e-01,3.792430938247314254e-01,1.853726655244827271e-01,2.396967858076095581e-01
1.242424242424242209e+00,1.280197924561262135e-01,3.225025225834183273e-01,1.248250752687454224e-01,1.824502348899841309e-01
1.303030303030302761e+00,6.771416943291909407e-02,2.645777316194975470e-01,6.412726640701293945e-02,1.238629817962646484e-01
1.363636363636363313e+00,7.159901982685171716e-03,2.056814190518487240e-01,2.827049465849995613e-03,6.534700840711593628e-02
1.424242424242424754e+00,-5.342065641582475349e-02,1.460298503979396423e-01,-5.741118639707565308e-02,6.042052991688251495e-03
1.484848484848485306e+00,-1.138050557442728677e-01,8.584206445324744916e-02,-1.176173910498619080e-01,-5.287634208798408508e-02
1.545454545454545858e+00,-1.737715662746264766e-01,2.533906898727592699e-02,-1.771028786897659302e-01,-1.127856969833374023e-01
1.606060606060606410e+00,-2.330999927541565486e-01,-3.525697079043267623e-02,-2.362660914659500122e-01,-1.714437901973724365e-01
1.666666666666666963e+00,-2.915724829558928310e-01,-9.572354801437588101e-02,-2.940301299095153809e-01,-2.291418761014938354e-01
1.727272727272727515e+00,-3.489743276255565796e-01,-1.558386312017188413e-01,-3.513910174369812012e-01,-2.861880362033843994e-01
1.787878787878788067e+00,-4.050947488875909497e-01,-2.153814795453312114e-01,-4.070998132228851318e-01,-3.420104980468750000e-01
1.848484848484848619e+00,-4.597276742152847095e-01,-2.741334534675007872e-01,-4.615959227085113525e-01,-3.968631625175476074e-01
1.909090909090909172e+00,-5.126724931229937887e-01,-3.318788174579952455e-01,-5.146619677543640137e-01,-4.497371613979339600e-01
1.969696969696969724e+00,-5.637347938019108273e-01,-3.884055322484735728e-01,-5.653620958328247070e-01,-5.018450021743774414e-01
2.030303030303030276e+00,-6.127270769944757056e-01,-4.435060334144070304e-01,-6.143803596496582031e-01,-5.523051023483276367e-01
2.090909090909090828e+00,-6.594694444861025628e-01,-4.969779935455057585e-01,-6.611529588699340820e-01,-6.005516052246093750e-01
2.151515151515151381e+00,-7.037902596861017601e-01,-5.486250651859839733e-01,-7.050992250442504883e-01,-6.468369364738464355e-01
2.212121212121211933e+00,-7.455267778721640370e-01,-5.982576018166093634e-01,-7.473317384719848633e-01,-6.910309195518493652e-01
2.272727272727272485e+00,-7.845257437841663961e-01,-6.456933542311115160e-01,-7.864392995834350586e-01,-7.325694561004638672e-01
2.333333333333333925e+00,-8.206439543729535657e-01,-6.907581397498767650e-01,-8.223984837532043457e-01,-7.727376818656921387e-01
2.393939393939394478e+00,-8.537487846376969891e-01,-7.332864818135920171e-01,-8.555771112442016602e-01,-8.100078701972961426e-01
2.454545454545455030e+00,-8.837186746209773069e-01,-7.731222176082801489e-01,-8.857709765434265137e-01,-8.451095819473266602e-01
2.515151515151515582e+00,-9.104435757733495560e-01,-8.101190714905295298e-01,-9.123667478561401367e-01,-8.775631785392761230e-01
2.575757575757576134e+00,-9.338253550483623933e-01,-8.441411921073314062e-01,-9.358768463134765625e-01,-9.084964990615844727e-01
2.636363636363636687e+00,-9.537781552442012867e-01,-8.750636512382282683e-01,-9.557822942733764648e-01,-9.363943338394165039e-01
2.696969696969697239e+00,-9.702287102687940923e-01,-9.027729025280444297e-01,-9.724458456039428711e-01,-9.621472358703613281e-01
2.757575757575757791e+00,-9.831166141707330386e-01,-9.271671984257428001e-01,-9.849667549133300781e-01,-9.852844476699829102e-01
2.818181818181818343e+00,-9.923945429481422220e-01,-9.481569637984230692e-01,-9.943159222602844238e-01,-1.006614685058593750e+00
2.878787878787878896e+00,-9.980284283210122398e-01,-9.656651248485589312e-01,-9.993929862976074219e-01,-1.025279283523559570e+00
2.939393939393939448e+00,-9.999975828289162649e-01,-9.796273921267035778e-01,-1.001013994216918945e+00,-1.041937589645385742e+00
3.000000000000000000e+00,-9.982947757947531198e-01,-9.899924966004454152e-01,-9.988150596618652344e-01,-1.056389808654785156e+00
