x,true,terminal,branch
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.336656510829925537e-03
6.346651825433925753e-02,-3.846855183085712976e-02,-6.342391965656450636e-02,-3.955404460430145264e-02
1.269330365086785151e-01,-7.678220438072705378e-02,-1.265924535737492640e-01,-7.771180570125579834e-02
1.903995547630177865e-01,-1.147866820933564069e-01,-1.892512443604102146e-01,-1.164663806557655334e-01
2.538660730173570301e-01,-1.523289543504399712e-01,-2.511479871810792242e-01,-1.547964662313461304e-01
3.173325912716962738e-01,-1.892578516719095605e-01,-3.120334456984871219e-01,-1.915864199399948120e-01
3.807991095260355729e-01,-2.254246744220758381e-01,-3.716624556603275731e-01,-2.267958819866180420e-01
4.442656277803748166e-01,-2.606837915705785824e-01,-4.297949120891716435e-01,-2.633476555347442627e-01
5.077321460347140603e-01,-2.948932270971464376e-01,-4.861967361004687072e-01,-2.971285879611968994e-01
5.711986642890533039e-01,-3.279152316789210042e-01,-5.406408174555975554e-01,-3.297510147094726562e-01
6.346651825433925476e-01,-3.596168373583623068e-01,-5.929079290546404035e-01,-3.619019985198974609e-01
6.981317007977317912e-01,-3.898703929582833516e-01,-6.427876096865392519e-01,-3.918125033378601074e-01
7.615982190520711459e-01,-4.185540780880873668e-01,-6.900790114821120369e-01,-4.200235903263092041e-01
8.250647373064103896e-01,-4.455523936714843036e-01,-7.345917086575333155e-01,-4.479425847530364990e-01
8.885312555607496332e-01,-4.707566270205071346e-01,-7.761464642917568213e-01,-4.730130434036254883e-01
9.519977738150888769e-01,-4.940652895831365576e-01,-8.145759520503357276e-01,-4.958615303039550781e-01
1.015464292069428121e+00,-5.153845256018800836e-01,-8.497254299495143881e-01,-5.177654027938842773e-01
1.078930810323767364e+00,-5.346284900377815674e-01,-8.814533634475820723e-01,-5.368140935897827148e-01
1.142397328578106608e+00,-5.517196942380950819e-01,-9.096319953545183301e-01,-5.545132756233215332e-01
1.205863846832445851e+00,-5.665893179557400794e-01,-9.341478602651066554e-01,-5.695801973342895508e-01
1.269330365086785095e+00,-5.791774864641464626e-01,-9.549022414440738737e-01,-5.826365947723388672e-01
1.332796883341124339e+00,-5.894335116516467021e-01,-9.718115683235416524e-01,-5.934955477714538574e-01
1.396263401595463582e+00,-5.973160961246106737e-01,-9.848077530122080203e-01,-6.016759276390075684e-01
1.459729919849802826e+00,-6.027934994974750715e-01,-9.938384644612541230e-01,-6.077979803085327148e-01
