x,true,terminal,branch
0.000000000000000000e+00,-4.999650012249713948e-01,-5.000000000000000000e-01,-5.019985437393188477e-01
6.346651825433925753e-02,-4.682552611561846545e-01,-4.682880401717177676e-01,-4.713930189609527588e-01
1.269330365086785151e-01,-4.366732050188997238e-01,-4.367037732131253680e-01,-4.398514032363891602e-01
1.903995547630177865e-01,-4.053460026064915622e-01,-4.053743778197949066e-01,-4.093546867370605469e-01
2.538660730173570301e-01,-3.743997975063340089e-01,-3.744260064094603879e-01,-3.780159950256347656e-01
3.173325912716962738e-01,-3.439591991640952306e-01,-3.439832771507564391e-01,-3.477655649185180664e-01
3.807991095260355729e-01,-3.141467811254798348e-01,-3.141687721698361857e-01,-3.179696798324584961e-01
4.442656277803748166e-01,-2.850825874758222134e-01,-2.851025439554141783e-01,-2.877074778079986572e-01
5.077321460347140603e-01,-2.568836494649234803e-01,-2.569016319497656742e-01,-2.590661644935607910e-01
5.711986642890533039e-01,-2.296635142635140292e-01,-2.296795912722012223e-01,-2.311072647571563721e-01
6.346651825433925476e-01,-2.035317877488728444e-01,-2.035460354726797982e-01,-2.030281424522399902e-01
6.981317007977317912e-01,-1.785936931606443567e-01,-1.786061951567303741e-01,-1.773455142974853516e-01
7.615982190520711459e-01,-1.549496474039901983e-01,-1.549604942589439815e-01,-1.520955264568328857e-01
8.250647373064103896e-01,-1.326948567061539130e-01,-1.327041456712333423e-01,-1.292197406291961670e-01
8.885312555607496332e-01,-1.119189332545859755e-01,-1.119267678541215894e-01,-1.076445579528808594e-01
9.519977738150888769e-01,-9.270553436029305150e-02,-9.271202397483213620e-02,-8.819648623466491699e-02
1.015464292069428121e+00,-7.513202559937308400e-02,-7.513728502524280595e-02,-7.047384977340698242e-02
1.078930810323767364e+00,-5.926916928914587046e-02,-5.927331827620896387e-02,-5.481406301259994507e-02
1.142397328578106608e+00,-4.518083955327646672e-02,-4.518400232274083494e-02,-4.098311811685562134e-02
1.205863846832445851e+00,-3.292376512322293947e-02,-3.292606986744667230e-02,-2.925925329327583313e-02
1.269330365086785095e+00,-2.254730091165706857e-02,-2.254887927796306313e-02,-1.983806490898132324e-02
1.332796883341124339e+00,-1.409322927765051942e-02,-1.409421583822917379e-02,-1.168130338191986084e-02
1.396263401595463582e+00,-7.595591783861484897e-03,-7.596123493895989842e-03,-5.804233253002166748e-03
1.459729919849802826e+00,-3.080552123176787203e-03,-3.080767769372938503e-03,-1.713156700134277344e-03
1.523196438104142292e+00,-5.662907667549010003e-04,-5.663304084960185669e-04,6.247311830520629883e-04
1.586662956358481535e+00,-6.293175768524147723e-05,-6.293616306246585523e-05,1.276992261409759521e-03
1.650129474612820779e+00,-1.572501945039935217e-03,-1.572612024028807731e-03,-1.659765839576721191e-04
1.713595992867160023e+00,-5.088922822467933232e-03,-5.089279059533657890e-03,-3.083251416683197021e-03
