x,true,terminal,branch
0.000000000000000000e+00,4.999650012249715059e-01,5.000000000000001110e-01,4.969587624073028564e-01
6.346651825433925753e-02,4.989584099247708626e-01,4.989933382359422742e-01,4.969708323478698730e-01
1.269330365086785151e-01,4.959426892120649133e-01,4.959774064153977258e-01,4.946910738945007324e-01
1.903995547630177865e-01,4.909299823297837984e-01,4.909643486313534089e-01,4.902832508087158203e-01
2.538660730173570301e-01,4.839404736793387896e-01,4.839743506981781795e-01,4.834166765213012695e-01
3.173325912716962738e-01,4.750023075451617616e-01,4.750355588704727738e-01,4.752572178840637207e-01
3.807991095260355729e-01,4.641514747676049324e-01,4.641839665080363386e-01,4.643942415714263916e-01
4.442656277803748166e-01,4.514316678205297917e-01,4.514632691433106415e-01,4.517830312252044678e-01
5.077321460347140603e-01,4.368941048771355917e-01,4.369246885348925247e-01,4.373903572559356689e-01
5.711986642890533039e-01,4.205973235724531079e-01,4.206267664155906583e-01,4.217739105224609375e-01
6.346651825433925476e-01,4.026069452929488257e-01,4.026351287655293709e-01,4.035895466804504395e-01
6.981317007977317912e-01,3.829954109423624464e-01,3.830222215594890622e-01,3.846820294857025146e-01
7.615982190520711459e-01,3.618416892477548941e-01,3.618670190525350994e-01,3.630605340003967285e-01
8.250647373064103896e-01,3.392309587803162829e-01,3.392547057785661457e-01,3.413663506507873535e-01
8.885312555607496332e-01,3.152542649713223066e-01,3.152763335422613111e-01,3.175221383571624756e-01
9.519977738150888769e-01,2.900081535043172454e-01,2.900284547855991324e-01,2.926906049251556396e-01
1.015464292069428121e+00,2.635942815597209776e-01,2.636127338052512425e-01,2.664936184883117676e-01
1.078930810323767364e+00,2.361190084772429310e-01,2.361355373863414098e-01,2.388117462396621704e-01
1.142397328578106608e+00,2.076929674843597251e-01,2.077075065009432731e-01,2.103889286518096924e-01
1.205863846832445851e+00,1.784306202153556897e-01,1.784431107959359997e-01,1.807745248079299927e-01
1.269330365086785095e+00,1.484497958147199814e-01,1.484601876641375162e-01,1.511618345975875854e-01
1.332796883341124339e+00,1.178712164807688145e-01,1.178794677547136960e-01,1.200479865074157715e-01
1.396263401595463582e+00,8.681801135996096430e-02,8.682408883346526274e-02,8.843760192394256592e-02
1.459729919849802826e+00,5.541522074928269953e-02,5.541909995050561116e-02,5.678051710128784180e-02
1.523196438104142292e+00,2.378929260310380656e-02,2.379095791187115297e-02,2.506244741380214691e-02
1.586662956358481535e+00,-7.932426628105086405e-03,-7.932981917403953559e-03,-6.950587034225463867e-03
1.650129474612820779e+00,-3.962220477698315257e-02,-3.962497842839420720e-02,-3.910708799958229065e-02
1.713595992867160023e+00,-7.115243829163460376e-02,-7.115741913664255791e-02,-7.105711102485656738e-02
1.777062511121499266e+00,-1.023961660500953413e-01,-1.024033340325953140e-01,-1.020098030567169189e-01
1.840529029375838510e+00,-1.332275805879611086e-01,-1.332369068450174610e-01,-1.331729292869567871e-01
1.903995547630177754e+00,-1.635225346806435665e-01,-1.635339816587107753e-01,-1.638594865798950195e-01
1.967462065884516997e+00,-1.931590412404267376e-01,-1.931725628465642830e-01,-1.935294419527053833e-01
2.030928584138856241e+00,-2.220177645154146895e-01,-2.220333063028870069e-01,-2.225728034973144531e-01
2.094395102393195707e+00,-2.499825006124857529e-01,-2.500000000000000555e-01,-2.504881024360656738e-01
2.157861620647534728e+00,-2.769406454093559788e-01,-2.769600319330550731e-01,-2.778384983539581299e-01
2.221328138901874194e+00,-3.027836479716380924e-01,-3.028048435688333595e-01,-3.036749362945556641e-01
2.284794657156213216e+00,-3.274074476491400376e-01,-3.274303669726424393e-01,-3.284180164337158203e-01
2.348261175410552681e+00,-3.507128930913775977e-01,-3.507374438531606353e-01,-3.522484004497528076e-01
2.411727693664891703e+00,-3.726061414950662676e-01,-3.726322248378772795e-01,-3.743292093276977539e-01
2.475194211919231169e+00,-3.929990364759702315e-01,-3.930265473713936974e-01,-3.949790894985198975e-01
2.538660730173570190e+00,-4.118094630435464865e-01,-4.118382907149162886e-01,-4.139067828655242920e-01
2.602127248427909656e+00,-4.289616782490303648e-01,-4.289917066174884774e-01,-4.312272667884826660e-01
2.665593766682248678e+00,-4.443866161755566924e-01,-4.444177243274616274e-01,-4.465003609657287598e-01
2.729060284936588143e+00,-4.580221660422312824e-01,-4.580542287160347392e-01,-4.601483345031738281e-01
2.792526803190927165e+00,-4.698134223023232026e-01,-4.698463103929541029e-01,-4.717943370342254639e-01
2.855993321445266631e+00,-4.797129057285235421e-01,-4.797464868072486288e-01,-4.813131988048553467e-01
2.919459839699605652e+00,-4.876807545950360701e-01,-4.877148934427034677e-01,-4.887297451496124268e-01
2.982926357953945118e+00,-4.936848851866778021e-01,-4.937194443381970888e-01,-4.946178495883941650e-01
3.046392876208284584e+00,-4.977011209886768039e-01,-4.977359612865422389e-01,-4.982408583164215088e-01
3.109859394462623605e+00,-4.997132900369637420e-01,-4.997482711915924858e-01,-5.000374913215637207e-01
3.173325912716963071e+00,-4.997132900369637420e-01,-4.997482711915924858e-01,-4.999636709690093994e-01
3.236792430971302093e+00,-4.977011209886768039e-01,-4.977359612865422389e-01,-4.979785382747650146e-01
3.300258949225641558e+00,-4.936848851866778021e-01,-4.937194443381970888e-01,-4.940548837184906006e-01
3.363725467479980580e+00,-4.876807545950360701e-01,-4.877148934427034677e-01,-4.882791936397552490e-01
3.427191985734320046e+00,-4.797129057285235421e-01,-4.797464868072486288e-01,-4.803167283535003662e-01
3.490658503988659067e+00,-4.698134223023232581e-01,-4.698463103929541584e-01,-4.706945121288299561e-01
3.554125022242998533e+00,-4.580221660422312824e-01,-4.580542287160347392e-01,-4.591929018497467041e-01
3.617591540497337554e+00,-4.443866161755567479e-01,-4.444177243274616829e-01,-4.457839131355285645e-01
3.681058058751677020e+00,-4.289616782490303093e-01,-4.289917066174884219e-01,-4.307733178138732910e-01
3.744524577006016042e+00,-4.118094630435465420e-01,-4.118382907149163441e-01,-4.140521585941314697e-01
