x,true,terminal,branch
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.215036191046237946e-03
1.010101010101010187e-02,5.376481603960558443e-03,8.864319581977714996e-03,3.838173113763332367e-03
2.020202020202020374e-02,1.075241464798943822e-02,1.772773474152781678e-02,9.697153232991695404e-03
3.030303030303030387e-02,1.612725062812426710e-02,2.658934114850048172e-02,1.553812529891729355e-02
4.040404040404040747e-02,2.150044115233561495e-02,3.544823465729210477e-02,2.156597375869750977e-02
5.050505050505051108e-02,2.687143799647913681e-02,4.430351139909478875e-02,2.727909386157989502e-02
6.060606060606060774e-02,3.223969316023066883e-02,5.315426787411773463e-02,3.296351432800292969e-02
7.070707070707071829e-02,3.760465892299841295e-02,6.199960104377085640e-02,3.895899653434753418e-02
8.080808080808081495e-02,4.296578789980663726e-02,7.083860842280138848e-02,4.472698271274566650e-02
9.090909090909091161e-02,4.832253309714511225e-02,7.967038817137409024e-02,5.055034160614013672e-02
1.010101010101010222e-01,5.367434796877861014e-02,8.849403918708551031e-02,5.629907548427581787e-02
1.111111111111111188e-01,5.902068647151073599e-02,9.730866119690304017e-02,6.196376681327819824e-02
1.212121212121212155e-01,6.436100312089647335e-02,1.061133548490193479e-01,6.741108000278472900e-02
1.313131313131313260e-01,6.969475304689776163e-02,1.149072218046128940e-01,7.311989367008209229e-02
1.414141414141414366e-01,7.502139204947622098e-02,1.236893648295049331e-01,7.857109606266021729e-02
1.515151515151515194e-01,8.034037665411776497e-02,1.324588878857039520e-01,8.445082604885101318e-02
1.616161616161616299e-01,8.565116416728296711e-02,1.412148962228280680e-01,8.982998132705688477e-02
1.717171717171717404e-01,9.095321273177786603e-02,1.499564964693958780e-01,9.537236392498016357e-02
1.818181818181818232e-01,9.624598138203932507e-02,1.586827967239767545e-01,1.007499694824218750e-01
1.919191919191919338e-01,1.015289300993296590e-01,1.673929066461912751e-01,1.064237803220748901e-01
2.020202020202020443e-01,1.068015198668343518e-01,1.760859375475521127e-01,1.117546856403350830e-01
2.121212121212121271e-01,1.120632127246577459e-01,1.847610024821364771e-01,1.172975450754165649e-01
2.222222222222222376e-01,1.173134718247108299e-01,1.934172163370809217e-01,1.227161288261413574e-01
2.323232323232323482e-01,1.225517614854856746e-01,2.020536959228889651e-01,1.278630644083023071e-01
2.424242424242424310e-01,1.277775472467106155e-01,2.106695600635423715e-01,1.332281231880187988e-01
2.525252525252525415e-01,1.329902959238810911e-01,2.192639296864073162e-01,1.383123844861984253e-01
2.626262626262626521e-01,1.381894756626602938e-01,2.278359279119256953e-01,1.439214050769805908e-01
2.727272727272727626e-01,1.433745559931437763e-01,2.363846801430826983e-01,1.492404490709304810e-01
2.828282828282828731e-01,1.485450078839833654e-01,2.449093141546415942e-01,1.545206904411315918e-01
2.929292929292929282e-01,1.537003037963636243e-01,2.534089601821363780e-01,1.593882590532302856e-01
3.030303030303030387e-01,1.588399177378267690e-01,2.618827510106135903e-01,1.644862592220306396e-01
3.131313131313131493e-01,1.639633253159391846e-01,2.703298220631137339e-01,1.698641628026962280e-01
3.232323232323232598e-01,1.690700037917950149e-01,2.787493114888837664e-01,1.748206019401550293e-01
3.333333333333333703e-01,1.741594321333509165e-01,2.871403602513110664e-01,1.796280294656753540e-01
3.434343434343434809e-01,1.792310910685868675e-01,2.955021122155709334e-01,1.848453283309936523e-01
3.535353535353535914e-01,1.842844631384870924e-01,3.038337142359773813e-01,1.899488866329193115e-01
3.636363636363636465e-01,1.893190327498362746e-01,3.121343162430292306e-01,1.947726458311080933e-01
3.737373737373737570e-01,1.943342862278251704e-01,3.204030713301423416e-01,1.999019980430603027e-01
3.838383838383838675e-01,1.993297118684607960e-01,3.286391358400591045e-01,2.049218565225601196e-01
3.939393939393939781e-01,2.043047999907751933e-01,3.368416694509264175e-01,2.099132835865020752e-01
4.040404040404040886e-01,2.092590429888279424e-01,3.450098352620331599e-01,2.144394665956497192e-01
4.141414141414141992e-01,2.141919353834970952e-01,3.531427998791990541e-01,2.193953096866607666e-01
4.242424242424242542e-01,2.191029738740527810e-01,3.612397334998052600e-01,2.241138219833374023e-01
4.343434343434343647e-01,2.239916573895090468e-01,3.692998099974590942e-01,2.288711220026016235e-01
4.444444444444444753e-01,2.288574871397474897e-01,3.773222070062827171e-01,2.333187162876129150e-01
4.545454545454545858e-01,2.336999666664090203e-01,3.853061060048194597e-01,2.384871095418930054e-01
4.646464646464646964e-01,2.385186018935468721e-01,3.932506923995465753e-01,2.430242151021957397e-01
4.747474747474748069e-01,2.433129011780372219e-01,4.011551556079882563e-01,2.476883381605148315e-01
4.848484848484848619e-01,2.480823753597412862e-01,4.090186891414188119e-01,2.522316277027130127e-01
4.949494949494949725e-01,2.528265378114138429e-01,4.168404906871482352e-01,2.566100656986236572e-01
5.050505050505050830e-01,2.575449044883539873e-01,4.246197621903821662e-01,2.615600228309631348e-01
5.151515151515152491e-01,2.622369939777917658e-01,4.323557099356467037e-01,2.658405005931854248e-01
5.252525252525253041e-01,2.669023275480062463e-01,4.400475446277706815e-01,2.705314159393310547e-01
5.353535353535353591e-01,2.715404291971708628e-01,4.476944814724176935e-01,2.749595046043395996e-01
5.454545454545455252e-01,2.761508257019193446e-01,4.552957402561580991e-01,2.793646752834320068e-01
5.555555555555555802e-01,2.807330466656282608e-01,4.628505454260730123e-01,2.838906645774841309e-01
5.656565656565657463e-01,2.852866245664118505e-01,4.703581261688849491e-01,2.879508137702941895e-01
5.757575757575758013e-01,2.898110948048226443e-01,4.778177164896024731e-01,2.919885814189910889e-01
5.858585858585858563e-01,2.943059957512546010e-01,4.852285552896750120e-01,2.965213060379028320e-01
5.959595959595960224e-01,2.987708687930428764e-01,4.925898864446469072e-01,3.009570240974426270e-01
6.060606060606060774e-01,3.032052583812557267e-01,4.999009588813045912e-01,3.055575191974639893e-01
6.161616161616162435e-01,3.076087120771742178e-01,5.071610266543085110e-01,3.092979788780212402e-01
6.262626262626262985e-01,3.119807805984540772e-01,5.143693490223011366e-01,3.136262893676757812e-01
6.363636363636364646e-01,3.163210178649661364e-01,5.215251905234848939e-01,3.182326853275299072e-01
6.464646464646465196e-01,3.206289810443091470e-01,5.286278210506606401e-01,3.217632770538330078e-01
6.565656565656565746e-01,3.249042305969919719e-01,5.356765159257200759e-01,3.265720605850219727e-01
6.666666666666667407e-01,3.291463303212801561e-01,5.426705559735851558e-01,3.301891982555389404e-01
6.767676767676767957e-01,3.333548473977004378e-01,5.496092275955839490e-01,3.340387344360351562e-01
6.868686868686869618e-01,3.375293524332018125e-01,5.564918228422598423e-01,3.383240699768066406e-01
6.969696969696970168e-01,3.416694195049659322e-01,5.633176394856025393e-01,3.421667516231536865e-01
7.070707070707071829e-01,3.457746262038641771e-01,5.700859810906967473e-01,3.460077047348022461e-01
7.171717171717172379e-01,3.498445536775554032e-01,5.767961570867783383e-01,3.500394225120544434e-01
7.272727272727272929e-01,3.538787866732216458e-01,5.834474828376935429e-01,3.536692559719085693e-01
7.373737373737374590e-01,3.578769135799361178e-01,5.900392797117521848e-01,3.573442697525024414e-01
7.474747474747475140e-01,3.618385264706593385e-01,5.965708751509674057e-01,3.611215949058532715e-01
7.575757575757576801e-01,3.657632211438602288e-01,6.030416027396772183e-01,3.653040826320648193e-01
7.676767676767677351e-01,3.696505971647561783e-01,6.094508022725380059e-01,3.687907457351684570e-01
7.777777777777777901e-01,3.735002579061695305e-01,6.157978198218854171e-01,3.725664019584655762e-01
7.878787878787879562e-01,3.773118105889952112e-01,6.220820078044542178e-01,3.763749301433563232e-01
7.979797979797980112e-01,3.810848663222755062e-01,6.283027250474505498e-01,3.798034191131591797e-01
8.080808080808081773e-01,3.848190401428789875e-01,6.344593368539710454e-01,3.835346996784210205e-01
8.181818181818182323e-01,3.885139510547774289e-01,6.405512150677600269e-01,3.871617615222930908e-01
8.282828282828283983e-01,3.921692220679193763e-01,6.465777381373007948e-01,3.905797004699707031e-01
8.383838383838384534e-01,3.957844802366937143e-01,6.525382911792314555e-01,3.939476907253265381e-01
8.484848484848485084e-01,3.993593566979812826e-01,6.584322660410814043e-01,3.978524506092071533e-01
8.585858585858586745e-01,4.028934867087899940e-01,6.642590613633214680e-01,4.009279608726501465e-01
8.686868686868687295e-01,4.063865096834693436e-01,6.700180826407194923e-01,4.044927656650543213e-01
8.787878787878788955e-01,4.098380692305004236e-01,6.757087422829977097e-01,4.077807962894439697e-01
8.888888888888889506e-01,4.132478131888588369e-01,6.813304596747845610e-01,4.107675552368164062e-01
8.989898989898991166e-01,4.166153936639454547e-01,6.868826612348543081e-01,4.142371118068695068e-01
9.090909090909091717e-01,4.199404670630816905e-01,6.923647804746493328e-01,4.175077080726623535e-01
9.191919191919192267e-01,4.232226941305662904e-01,6.977762580560789019e-01,4.210364818572998047e-01
9.292929292929293927e-01,4.264617399822895338e-01,7.031165418485880725e-01,4.240479171276092529e-01
9.393939393939394478e-01,4.296572741399010686e-01,7.083850869854909638e-01,4.272813796997070312e-01
9.494949494949496138e-01,4.328089705645283836e-01,7.135813559195636202e-01,4.303932189941406250e-01
9.595959595959596689e-01,4.359165076900430869e-01,7.187048184778900284e-01,4.336327612400054932e-01
9.696969696969697239e-01,4.389795684558691624e-01,7.237549519159545142e-01,4.363722801208496094e-01
9.797979797979798899e-01,4.419978403393332589e-01,7.287312409709778560e-01,4.397546052932739258e-01
9.898989898989899450e-01,4.449710153875507945e-01,7.336331779144890097e-01,4.425542056560516357e-01
1.000000000000000000e+00,4.478987902488467676e-01,7.384602626041287809e-01,4.452008605003356934e-01
